Nes,M,pA,rep,sweeps
50.0,1,0.0001,90,63
50.0,1,0.0001,91,72
50.0,1,0.0001,92,69
50.0,1,0.0001,93,60
50.0,1,0.0001,94,68
50.0,1,0.0001,95,78
50.0,1,0.0001,96,84
50.0,1,0.0001,97,73
50.0,1,0.0001,98,71
50.0,1,0.0001,99,95
50.0,1,0.0001,100,74
50.0,1,0.0001,101,76
50.0,1,0.0001,102,84
50.0,1,0.0001,103,67
50.0,1,0.0001,104,61
50.0,1,0.0001,105,71
50.0,1,0.0001,106,87
50.0,1,0.0001,107,71
50.0,1,0.0001,108,76
50.0,1,0.0001,109,82
50.0,1,0.0001,110,90
50.0,1,0.0001,111,74
50.0,1,0.0001,112,68
50.0,1,0.0001,113,79
50.0,1,0.0001,114,75
50.0,1,0.0001,115,83
50.0,1,0.0001,116,91
50.0,1,0.0001,117,73
50.0,1,0.0001,118,67
50.0,1,0.0001,119,76
50.0,1,0.0001,120,62
50.0,1,0.0001,121,86
50.0,1,0.0001,122,73
50.0,1,0.0001,123,80
50.0,1,0.0001,124,75
50.0,1,0.0001,125,77
50.0,1,0.0001,126,82
50.0,1,0.0001,127,74
50.0,1,0.0001,128,74
50.0,1,0.0001,129,80
50.0,1,0.0001,130,71
50.0,1,0.0001,131,73
50.0,1,0.0001,132,73
50.0,1,0.0001,133,67
50.0,1,0.0001,134,75
50.0,1,0.0001,135,70
50.0,1,0.0001,136,73
50.0,1,0.0001,137,67
50.0,1,0.0001,138,74
50.0,1,0.0001,139,71
50.0,1,0.0001,140,77
50.0,1,0.0001,141,63
50.0,1,0.0001,142,93
50.0,1,0.0001,143,70
50.0,1,0.0001,144,74
50.0,1,0.0001,145,84
50.0,1,0.0001,146,73
50.0,1,0.0001,147,64
50.0,1,0.0001,148,65
50.0,1,0.0001,149,84
50.0,1,0.0001,150,71
50.0,1,0.0001,151,63
50.0,1,0.0001,152,64
50.0,1,0.0001,153,79
50.0,1,0.0001,154,68
50.0,1,0.0001,155,71
50.0,1,0.0001,156,73
50.0,1,0.0001,157,79
50.0,1,0.0001,158,69
50.0,1,0.0001,159,86
50.0,1,0.0001,160,88
50.0,1,0.0001,161,75
50.0,1,0.0001,162,75
50.0,1,0.0001,163,70
50.0,1,0.0001,164,73
50.0,1,0.0001,165,64
50.0,1,0.0001,166,72
50.0,1,0.0001,167,88
50.0,1,0.0001,168,79
50.0,1,0.0001,169,77
50.0,1,0.0001,170,63
50.0,1,0.0001,171,67
50.0,1,0.0001,172,80
50.0,1,0.0001,173,70
50.0,1,0.0001,174,75
50.0,1,0.0001,175,72
50.0,1,0.0001,176,79
50.0,1,0.0001,177,69
50.0,1,0.0001,178,63
50.0,1,0.0001,179,70
50.0,1,0.0001,180,79
50.0,1,0.0001,181,82
50.0,1,0.0001,182,67
50.0,1,0.0001,183,76
50.0,1,0.0001,184,83
50.0,1,0.0001,185,74
50.0,1,0.0001,186,72
50.0,1,0.0001,187,76
50.0,1,0.0001,188,81
50.0,1,0.0001,189,75
50.0,1,0.0001,190,83
50.0,1,0.0001,191,75
50.0,1,0.0001,192,70
50.0,1,0.0001,193,66
50.0,1,0.0001,194,74
50.0,1,0.0001,195,93
50.0,1,0.0001,196,77
50.0,1,0.0001,197,93
50.0,1,0.0001,198,85
50.0,1,0.0001,199,80
50.0,1,0.0001,200,71
50.0,1,0.0001,201,79
50.0,1,0.0001,202,77
50.0,1,0.0001,203,84
50.0,1,0.0001,204,91
50.0,1,0.0001,205,66
50.0,1,0.0001,206,69
50.0,1,0.0001,207,73
50.0,1,0.0001,208,73
50.0,1,0.0001,209,80
50.0,1,0.0001,210,72
50.0,1,0.0001,211,86
50.0,1,0.0001,212,87
50.0,1,0.0001,213,65
50.0,1,0.0001,214,65
50.0,1,0.0001,215,60
50.0,1,0.0001,216,70
50.0,1,0.0001,217,72
50.0,1,0.0001,218,78
50.0,1,0.0001,219,71
50.0,1,0.0001,220,74
50.0,1,0.0001,221,84
50.0,1,0.0001,222,72
50.0,1,0.0001,223,87
50.0,1,0.0001,224,81
50.0,1,0.0001,225,66
50.0,1,0.0001,226,81
50.0,1,0.0001,227,83
50.0,1,0.0001,228,83
50.0,1,0.0001,229,57
50.0,1,0.0001,230,68
50.0,1,0.0001,231,84
50.0,1,0.0001,232,72
50.0,1,0.0001,233,75
50.0,1,0.0001,234,58
50.0,1,0.0001,235,88
50.0,1,0.0001,236,89
50.0,1,0.0001,237,89
50.0,1,0.0001,238,86
50.0,1,0.0001,239,70
50.0,1,0.0001,240,70
50.0,1,0.0001,241,63
50.0,1,0.0001,242,76
50.0,1,0.0001,243,66
50.0,1,0.0001,244,59
50.0,1,0.0001,245,71
50.0,1,0.0001,246,91
50.0,1,0.0001,247,73
50.0,1,0.0001,248,78
50.0,1,0.0001,249,68
50.0,1,0.0001,250,79
50.0,1,0.0001,251,65
50.0,1,0.0001,252,80
50.0,1,0.0001,253,72
50.0,1,0.0001,254,73
50.0,1,0.0001,255,70
50.0,1,0.0001,256,67
50.0,1,0.0001,257,75
50.0,1,0.0001,258,80
50.0,1,0.0001,259,79
50.0,1,0.0001,260,89
50.0,1,0.0001,261,80
50.0,1,0.0001,262,80
50.0,1,0.0001,263,74
50.0,1,0.0001,264,72
50.0,1,0.0001,265,95
50.0,1,0.0001,266,74
50.0,1,0.0001,267,92
50.0,1,0.0001,268,81
50.0,1,0.0001,269,82
50.0,1,0.0001,270,75
50.0,1,0.0001,271,85
50.0,1,0.0001,272,91
50.0,1,0.0001,273,73
50.0,1,0.0001,274,91
50.0,1,0.0001,275,86
50.0,1,0.0001,276,90
50.0,1,0.0001,277,93
50.0,1,0.0001,278,70
50.0,1,0.0001,279,70
50.0,1,0.0001,280,61
50.0,1,0.0001,281,79
50.0,1,0.0001,282,72
50.0,1,0.0001,283,66
50.0,1,0.0001,284,70
50.0,1,0.0001,285,77
50.0,1,0.0001,286,78
50.0,1,0.0001,287,79
50.0,1,0.0001,288,61
50.0,1,0.0001,289,78
50.0,1,0.0001,290,89
50.0,1,0.0001,291,57
50.0,1,0.0001,292,74
50.0,1,0.0001,293,69
50.0,1,0.0001,294,77
50.0,1,0.0001,295,70
50.0,1,0.0001,296,70
50.0,1,0.0001,297,75
50.0,1,0.0001,298,80
50.0,1,0.0001,299,71
50.0,1,0.0001,300,84
50.0,1,0.0001,301,73
50.0,1,0.0001,302,64
50.0,1,0.0001,303,76
50.0,1,0.0001,304,90
50.0,1,0.0001,305,85
50.0,1,0.0001,306,73
50.0,1,0.0001,307,75
50.0,1,0.0001,308,82
50.0,1,0.0001,309,88
50.0,1,0.0001,310,75
50.0,1,0.0001,311,56
50.0,1,0.0001,312,63
50.0,1,0.0001,313,77
50.0,1,0.0001,314,73
50.0,1,0.0001,315,67
50.0,1,0.0001,316,80
50.0,1,0.0001,317,70
50.0,1,0.0001,318,76
50.0,1,0.0001,319,83
50.0,1,0.0001,320,75
50.0,1,0.0001,321,70
50.0,1,0.0001,322,70
50.0,1,0.0001,323,69
50.0,1,0.0001,324,73
50.0,1,0.0001,325,79
50.0,1,0.0001,326,76
50.0,1,0.0001,327,77
50.0,1,0.0001,328,63
50.0,1,0.0001,329,72
50.0,1,0.0001,330,79
50.0,1,0.0001,331,59
50.0,1,0.0001,332,91
50.0,1,0.0001,333,82
50.0,1,0.0001,334,61
50.0,1,0.0001,335,89
50.0,1,0.0001,336,72
50.0,1,0.0001,337,72
50.0,1,0.0001,338,78
50.0,1,0.0001,339,70
50.0,1,0.0001,340,75
50.0,1,0.0001,341,86
50.0,1,0.0001,342,62
50.0,1,0.0001,343,72
50.0,1,0.0001,344,62
50.0,1,0.0001,345,71
50.0,1,0.0001,346,86
50.0,1,0.0001,347,73
50.0,1,0.0001,348,91
50.0,1,0.0001,349,81
50.0,1,0.0001,350,79
50.0,1,0.0001,351,64
50.0,1,0.0001,352,61
50.0,1,0.0001,353,79
50.0,1,0.0001,354,77
50.0,1,0.0001,355,91
50.0,1,0.0001,356,73
50.0,1,0.0001,357,71
50.0,1,0.0001,358,74
50.0,1,0.0001,359,89
50.0,1,0.0001,360,77
50.0,1,0.0001,361,83
50.0,1,0.0001,362,77
50.0,1,0.0001,363,78
50.0,1,0.0001,364,84
50.0,1,0.0001,365,72
50.0,1,0.0001,366,65
50.0,1,0.0001,367,74
50.0,1,0.0001,368,73
50.0,1,0.0001,369,70
50.0,1,0.0001,370,74
50.0,1,0.0001,371,69
50.0,1,0.0001,372,66
50.0,1,0.0001,373,80
50.0,1,0.0001,374,71
50.0,1,0.0001,375,72
50.0,1,0.0001,376,72
50.0,1,0.0001,377,60
50.0,1,0.0001,378,76
50.0,1,0.0001,379,66
50.0,1,0.0001,380,71
50.0,1,0.0001,381,76
50.0,1,0.0001,382,82
50.0,1,0.0001,383,87
50.0,1,0.0001,384,83
50.0,1,0.0001,385,70
50.0,1,0.0001,386,78
50.0,1,0.0001,387,76
50.0,1,0.0001,388,67
50.0,1,0.0001,389,62
50.0,1,0.0001,390,75
50.0,1,0.0001,391,85
50.0,1,0.0001,392,89
50.0,1,0.0001,393,72
50.0,1,0.0001,394,81
50.0,1,0.0001,395,68
50.0,1,0.0001,396,74
50.0,1,0.0001,397,94
50.0,1,0.0001,398,74
50.0,1,0.0001,399,80
50.0,1,0.0001,400,79
50.0,1,0.0001,401,76
50.0,1,0.0001,402,69
50.0,1,0.0001,403,70
50.0,1,0.0001,404,60
50.0,1,0.0001,405,61
50.0,1,0.0001,406,85
50.0,1,0.0001,407,80
50.0,1,0.0001,408,65
50.0,1,0.0001,409,82
50.0,1,0.0001,410,81
50.0,1,0.0001,411,65
50.0,1,0.0001,412,74
50.0,1,0.0001,413,84
50.0,1,0.0001,414,71
50.0,1,0.0001,415,73
50.0,1,0.0001,416,86
50.0,1,0.0001,417,76
50.0,1,0.0001,418,93
50.0,1,0.0001,419,65
50.0,1,0.0001,420,81
50.0,1,0.0001,421,65
50.0,1,0.0001,422,64
50.0,1,0.0001,423,74
50.0,1,0.0001,424,79
50.0,1,0.0001,425,81
50.0,1,0.0001,426,77
50.0,1,0.0001,427,69
50.0,1,0.0001,428,77
50.0,1,0.0001,429,76
50.0,1,0.0001,430,80
50.0,1,0.0001,431,78
50.0,1,0.0001,432,71
50.0,1,0.0001,433,74
50.0,1,0.0001,434,67
50.0,1,0.0001,435,72
50.0,1,0.0001,436,85
50.0,1,0.0001,437,79
50.0,1,0.0001,438,71
50.0,1,0.0001,439,68
50.0,1,0.0001,440,75
50.0,1,0.0001,441,68
50.0,1,0.0001,442,82
50.0,1,0.0001,443,79
50.0,1,0.0001,444,80
50.0,1,0.0001,445,77
50.0,1,0.0001,446,75
50.0,1,0.0001,447,75
50.0,1,0.0001,448,82
50.0,1,0.0001,449,66
50.0,1,0.0001,450,66
50.0,1,0.0001,451,66
50.0,1,0.0001,452,79
50.0,1,0.0001,453,88
50.0,1,0.0001,454,53
50.0,1,0.0001,455,85
50.0,1,0.0001,456,78
50.0,1,0.0001,457,87
50.0,1,0.0001,458,82
50.0,1,0.0001,459,63
50.0,1,0.0001,460,65
50.0,1,0.0001,461,86
50.0,1,0.0001,462,66
50.0,1,0.0001,463,92
50.0,1,0.0001,464,66
50.0,1,0.0001,465,79
50.0,1,0.0001,466,75
50.0,1,0.0001,467,76
50.0,1,0.0001,468,86
50.0,1,0.0001,469,82
50.0,1,0.0001,470,85
50.0,1,0.0001,471,64
50.0,1,0.0001,472,60
50.0,1,0.0001,473,70
50.0,1,0.0001,474,71
50.0,1,0.0001,475,77
50.0,1,0.0001,476,82
50.0,1,0.0001,477,74
50.0,1,0.0001,478,72
50.0,1,0.0001,479,74
50.0,1,0.0001,480,87
50.0,1,0.0001,481,70
50.0,1,0.0001,482,88
50.0,1,0.0001,483,76
50.0,1,0.0001,484,67
50.0,1,0.0001,485,63
50.0,1,0.0001,486,79
50.0,1,0.0001,487,66
50.0,1,0.0001,488,71
50.0,1,0.0001,489,77
50.0,1,0.0001,490,72
50.0,1,0.0001,491,77
50.0,1,0.0001,492,76
50.0,1,0.0001,493,85
50.0,1,0.0001,494,77
50.0,1,0.0001,495,57
50.0,1,0.0001,496,89
50.0,1,0.0001,497,67
50.0,1,0.0001,498,82
50.0,1,0.0001,499,91
50.0,1,0.0001,500,80
50.0,1,0.0001,501,60
50.0,1,0.0001,502,79
50.0,1,0.0001,503,72
50.0,1,0.0001,504,73
50.0,1,0.0001,505,61
50.0,1,0.0001,506,79
50.0,1,0.0001,507,95
50.0,1,0.0001,508,85
50.0,1,0.0001,509,79
50.0,1,0.0001,510,69
50.0,1,0.0001,511,83
50.0,1,0.0001,512,69
50.0,1,0.0001,513,85
50.0,1,0.0001,514,96
50.0,1,0.0001,515,70
50.0,1,0.0001,516,84
50.0,1,0.0001,517,76
50.0,1,0.0001,518,94
50.0,1,0.0001,519,86
50.0,1,0.0001,520,78
50.0,1,0.0001,521,61
50.0,1,0.0001,522,95
50.0,1,0.0001,523,77
50.0,1,0.0001,524,58
50.0,1,0.0001,525,76
50.0,1,0.0001,526,80
50.0,1,0.0001,527,94
50.0,1,0.0001,528,68
50.0,1,0.0001,529,88
50.0,1,0.0001,530,77
50.0,1,0.0001,531,86
50.0,1,0.0001,532,81
50.0,1,0.0001,533,61
50.0,1,0.0001,534,73
50.0,1,0.0001,535,79
50.0,1,0.0001,536,78
50.0,1,0.0001,537,75
50.0,1,0.0001,538,65
50.0,1,0.0001,539,61
50.0,1,0.0001,540,75
50.0,1,0.0001,541,71
50.0,1,0.0001,542,71
50.0,1,0.0001,543,77
50.0,1,0.0001,544,71
50.0,1,0.0001,545,78
50.0,1,0.0001,546,93
50.0,1,0.0001,547,72
50.0,1,0.0001,548,78
50.0,1,0.0001,549,83
50.0,1,0.0001,550,55
50.0,1,0.0001,551,80
50.0,1,0.0001,552,83
50.0,1,0.0001,553,78
50.0,1,0.0001,554,85
50.0,1,0.0001,555,71
50.0,1,0.0001,556,73
50.0,1,0.0001,557,74
50.0,1,0.0001,558,67
50.0,1,0.0001,559,75
50.0,1,0.0001,560,78
50.0,1,0.0001,561,88
50.0,1,0.0001,562,66
50.0,1,0.0001,563,74
50.0,1,0.0001,564,67
50.0,1,0.0001,565,63
50.0,1,0.0001,566,81
50.0,1,0.0001,567,84
50.0,1,0.0001,568,77
50.0,1,0.0001,569,78
50.0,1,0.0001,570,80
50.0,1,0.0001,571,81
50.0,1,0.0001,572,79
50.0,1,0.0001,573,92
50.0,1,0.0001,574,80
50.0,1,0.0001,575,67
50.0,1,0.0001,576,83
50.0,1,0.0001,577,86
50.0,1,0.0001,578,78
50.0,1,0.0001,579,73
50.0,1,0.0001,580,75
50.0,1,0.0001,581,77
50.0,1,0.0001,582,68
50.0,1,0.0001,583,70
50.0,1,0.0001,584,80
50.0,1,0.0001,585,74
50.0,1,0.0001,586,73
50.0,1,0.0001,587,92
50.0,1,0.0001,588,72
50.0,1,0.0001,589,75
50.0,1,0.0001,590,73
50.0,1,0.0001,591,75
50.0,1,0.0001,592,66
50.0,1,0.0001,593,69
50.0,1,0.0001,594,84
50.0,1,0.0001,595,67
50.0,1,0.0001,596,80
50.0,1,0.0001,597,73
50.0,1,0.0001,598,90
50.0,1,0.0001,599,78
50.0,1,0.0001,600,88
50.0,1,0.0001,601,89
50.0,1,0.0001,602,73
50.0,1,0.0001,603,81
50.0,1,0.0001,604,81
50.0,1,0.0001,605,75
50.0,1,0.0001,606,65
50.0,1,0.0001,607,82
50.0,1,0.0001,608,69
50.0,1,0.0001,609,70
50.0,1,0.0001,610,89
50.0,1,0.0001,611,81
50.0,1,0.0001,612,80
50.0,1,0.0001,613,81
50.0,1,0.0001,614,73
50.0,1,0.0001,615,80
50.0,1,0.0001,616,82
50.0,1,0.0001,617,81
50.0,1,0.0001,618,85
50.0,1,0.0001,619,58
50.0,1,0.0001,620,63
50.0,1,0.0001,621,72
50.0,1,0.0001,622,95
50.0,1,0.0001,623,86
50.0,1,0.0001,624,69
50.0,1,0.0001,625,86
50.0,1,0.0001,626,71
50.0,1,0.0001,627,69
50.0,1,0.0001,628,65
50.0,1,0.0001,629,88
50.0,1,0.0001,630,76
50.0,1,0.0001,631,82
50.0,1,0.0001,632,81
50.0,1,0.0001,633,70
50.0,1,0.0001,634,75
50.0,1,0.0001,635,69
50.0,1,0.0001,636,85
50.0,1,0.0001,637,71
50.0,1,0.0001,638,82
50.0,1,0.0001,639,76
50.0,1,0.0001,640,78
50.0,1,0.0001,641,75
50.0,1,0.0001,642,70
50.0,1,0.0001,643,63
50.0,1,0.0001,644,76
50.0,1,0.0001,645,71
50.0,1,0.0001,646,84
50.0,1,0.0001,647,78
50.0,1,0.0001,648,76
50.0,1,0.0001,649,78
50.0,1,0.0001,650,85
50.0,1,0.0001,651,74
50.0,1,0.0001,652,73
50.0,1,0.0001,653,69
50.0,1,0.0001,654,76
50.0,1,0.0001,655,79
50.0,1,0.0001,656,108
50.0,1,0.0001,657,78
50.0,1,0.0001,658,86
50.0,1,0.0001,659,71
50.0,1,0.0001,660,81
50.0,1,0.0001,661,69
50.0,1,0.0001,662,67
50.0,1,0.0001,663,79
50.0,1,0.0001,664,65
50.0,1,0.0001,665,56
50.0,1,0.0001,666,75
50.0,1,0.0001,667,63
50.0,1,0.0001,668,82
50.0,1,0.0001,669,80
50.0,1,0.0001,670,82
50.0,1,0.0001,671,76
50.0,1,0.0001,672,77
50.0,1,0.0001,673,81
50.0,1,0.0001,674,88
50.0,1,0.0001,675,82
50.0,1,0.0001,676,71
50.0,1,0.0001,677,76
50.0,1,0.0001,678,67
50.0,1,0.0001,679,77
50.0,1,0.0001,680,81
50.0,1,0.0001,681,81
50.0,1,0.0001,682,71
50.0,1,0.0001,683,77
50.0,1,0.0001,684,91
50.0,1,0.0001,685,62
50.0,1,0.0001,686,83
50.0,1,0.0001,687,82
50.0,1,0.0001,688,74
50.0,1,0.0001,689,75
50.0,1,0.0001,690,65
50.0,1,0.0001,691,77
50.0,1,0.0001,692,82
50.0,1,0.0001,693,81
50.0,1,0.0001,694,75
50.0,1,0.0001,695,75
50.0,1,0.0001,696,73
50.0,1,0.0001,697,75
50.0,1,0.0001,698,84
50.0,1,0.0001,699,71
50.0,1,0.0001,700,81
50.0,1,0.0001,701,72
50.0,1,0.0001,702,66
50.0,1,0.0001,703,78
50.0,1,0.0001,704,77
50.0,1,0.0001,705,65
50.0,1,0.0001,706,83
50.0,1,0.0001,707,74
50.0,1,0.0001,708,81
50.0,1,0.0001,709,77
50.0,1,0.0001,710,86
50.0,1,0.0001,711,74
50.0,1,0.0001,712,57
50.0,1,0.0001,713,65
50.0,1,0.0001,714,71
50.0,1,0.0001,715,82
50.0,1,0.0001,716,69
50.0,1,0.0001,717,62
50.0,1,0.0001,718,87
50.0,1,0.0001,719,86
50.0,1,0.0001,720,81
50.0,1,0.0001,721,70
50.0,1,0.0001,722,72
50.0,1,0.0001,723,68
50.0,1,0.0001,724,89
50.0,1,0.0001,725,62
50.0,1,0.0001,726,69
50.0,1,0.0001,727,74
50.0,1,0.0001,728,101
50.0,1,0.0001,729,97
50.0,1,0.0001,730,63
50.0,1,0.0001,731,73
50.0,1,0.0001,732,78
50.0,1,0.0001,733,88
50.0,1,0.0001,734,74
50.0,1,0.0001,735,86
50.0,1,0.0001,736,60
50.0,1,0.0001,737,78
50.0,1,0.0001,738,72
50.0,1,0.0001,739,81
50.0,1,0.0001,740,70
50.0,1,0.0001,741,85
50.0,1,0.0001,742,52
50.0,1,0.0001,743,71
50.0,1,0.0001,744,77
50.0,1,0.0001,745,73
50.0,1,0.0001,746,72
50.0,1,0.0001,747,69
50.0,1,0.0001,748,74
50.0,1,0.0001,749,76
50.0,1,0.0001,750,88
50.0,1,0.0001,751,72
50.0,1,0.0001,752,75
50.0,1,0.0001,753,54
50.0,1,0.0001,754,72
50.0,1,0.0001,755,84
50.0,1,0.0001,756,93
50.0,1,0.0001,757,81
50.0,1,0.0001,758,72
50.0,1,0.0001,759,75
50.0,1,0.0001,760,69
50.0,1,0.0001,761,77
50.0,1,0.0001,762,82
50.0,1,0.0001,763,66
50.0,1,0.0001,764,71
50.0,1,0.0001,765,66
50.0,1,0.0001,766,64
50.0,1,0.0001,767,78
50.0,1,0.0001,768,68
50.0,1,0.0001,769,71
50.0,1,0.0001,770,74
50.0,1,0.0001,771,81
50.0,1,0.0001,772,75
50.0,1,0.0001,773,73
50.0,1,0.0001,774,69
50.0,1,0.0001,775,83
50.0,1,0.0001,776,78
50.0,1,0.0001,777,71
50.0,1,0.0001,778,99
50.0,1,0.0001,779,60
50.0,1,0.0001,780,80
50.0,1,0.0001,781,92
50.0,1,0.0001,782,73
50.0,1,0.0001,783,74
50.0,1,0.0001,784,71
50.0,1,0.0001,785,73
50.0,1,0.0001,786,70
50.0,1,0.0001,787,83
50.0,1,0.0001,788,87
50.0,1,0.0001,789,94
50.0,1,0.0001,790,73
50.0,1,0.0001,791,80
50.0,1,0.0001,792,75
50.0,1,0.0001,793,84
50.0,1,0.0001,794,86
50.0,1,0.0001,795,74
50.0,1,0.0001,796,72
50.0,1,0.0001,797,68
50.0,1,0.0001,798,76
50.0,1,0.0001,799,82
50.0,1,0.0001,800,87
50.0,1,0.0001,801,72
50.0,1,0.0001,802,76
50.0,1,0.0001,803,75
50.0,1,0.0001,804,69
50.0,1,0.0001,805,77
50.0,1,0.0001,806,68
50.0,1,0.0001,807,75
50.0,1,0.0001,808,91
50.0,1,0.0001,809,83
50.0,1,0.0001,810,80
50.0,1,0.0001,811,75
50.0,1,0.0001,812,78
50.0,1,0.0001,813,73
50.0,1,0.0001,814,70
50.0,1,0.0001,815,75
50.0,1,0.0001,816,69
50.0,1,0.0001,817,78
50.0,1,0.0001,818,89
50.0,1,0.0001,819,78
50.0,1,0.0001,820,85
50.0,1,0.0001,821,58
50.0,1,0.0001,822,66
50.0,1,0.0001,823,74
50.0,1,0.0001,824,67
50.0,1,0.0001,825,71
50.0,1,0.0001,826,91
50.0,1,0.0001,827,80
50.0,1,0.0001,828,60
50.0,1,0.0001,829,70
50.0,1,0.0001,830,79
50.0,1,0.0001,831,80
50.0,1,0.0001,832,76
50.0,1,0.0001,833,75
50.0,1,0.0001,834,90
50.0,1,0.0001,835,75
50.0,1,0.0001,836,75
50.0,1,0.0001,837,87
50.0,1,0.0001,838,72
50.0,1,0.0001,839,84
50.0,1,0.0001,840,74
50.0,1,0.0001,841,62
50.0,1,0.0001,842,85
50.0,1,0.0001,843,85
50.0,1,0.0001,844,65
50.0,1,0.0001,845,77
50.0,1,0.0001,846,71
50.0,1,0.0001,847,77
50.0,1,0.0001,848,78
50.0,1,0.0001,849,97
50.0,1,0.0001,850,77
50.0,1,0.0001,851,66
50.0,1,0.0001,852,83
50.0,1,0.0001,853,79
50.0,1,0.0001,854,74
50.0,1,0.0001,855,82
50.0,1,0.0001,856,74
50.0,1,0.0001,857,72
50.0,1,0.0001,858,91
50.0,1,0.0001,859,76
50.0,1,0.0001,860,86
50.0,1,0.0001,861,63
50.0,1,0.0001,862,100
50.0,1,0.0001,863,72
50.0,1,0.0001,864,76
50.0,1,0.0001,865,72
50.0,1,0.0001,866,76
50.0,1,0.0001,867,73
50.0,1,0.0001,868,54
50.0,1,0.0001,869,75
50.0,1,0.0001,870,78
50.0,1,0.0001,871,92
50.0,1,0.0001,872,76
50.0,1,0.0001,873,76
50.0,1,0.0001,874,98
50.0,1,0.0001,875,92
50.0,1,0.0001,876,111
50.0,1,0.0001,877,64
50.0,1,0.0001,878,82
50.0,1,0.0001,879,72
50.0,1,0.0001,880,77
50.0,1,0.0001,881,72
50.0,1,0.0001,882,87
50.0,1,0.0001,883,70
50.0,1,0.0001,884,77
50.0,1,0.0001,885,84
50.0,1,0.0001,886,68
50.0,1,0.0001,887,81
50.0,1,0.0001,888,92
50.0,1,0.0001,889,89
50.0,1,0.0001,890,81
50.0,1,0.0001,891,60
50.0,1,0.0001,892,93
50.0,1,0.0001,893,84
50.0,1,0.0001,894,69
50.0,1,0.0001,895,74
50.0,1,0.0001,896,82
50.0,1,0.0001,897,66
50.0,1,0.0001,898,66
50.0,1,0.0001,899,78
50.0,1,0.0001,900,76
50.0,1,0.0001,901,76
50.0,1,0.0001,902,70
50.0,1,0.0001,903,92
50.0,1,0.0001,904,75
50.0,1,0.0001,905,76
50.0,1,0.0001,906,86
50.0,1,0.0001,907,80
50.0,1,0.0001,908,86
50.0,1,0.0001,909,74
50.0,1,0.0001,910,78
50.0,1,0.0001,911,91
50.0,1,0.0001,912,72
50.0,1,0.0001,913,75
50.0,1,0.0001,914,72
50.0,1,0.0001,915,63
50.0,1,0.0001,916,76
50.0,1,0.0001,917,80
50.0,1,0.0001,918,74
50.0,1,0.0001,919,64
50.0,1,0.0001,920,80
50.0,1,0.0001,921,63
50.0,1,0.0001,922,69
50.0,1,0.0001,923,58
50.0,1,0.0001,924,62
50.0,1,0.0001,925,75
50.0,1,0.0001,926,71
50.0,1,0.0001,927,69
50.0,1,0.0001,928,72
50.0,1,0.0001,929,65
50.0,1,0.0001,930,74
