Nes,M,pA,rep,sweeps
100.0,1,0.001,108,718
100.0,1,0.001,109,709
100.0,1,0.001,110,717
100.0,1,0.001,111,709
100.0,1,0.001,112,686
100.0,1,0.001,113,706
100.0,1,0.001,114,688
100.0,1,0.001,115,733
100.0,1,0.001,116,698
100.0,1,0.001,117,703
100.0,1,0.001,118,713
100.0,1,0.001,119,722
100.0,1,0.001,120,747
100.0,1,0.001,121,727
100.0,1,0.001,122,749
100.0,1,0.001,123,703
100.0,1,0.001,124,705
100.0,1,0.001,125,739
100.0,1,0.001,126,759
100.0,1,0.001,127,699
100.0,1,0.001,128,701
100.0,1,0.001,129,716
100.0,1,0.001,130,740
100.0,1,0.001,131,706
100.0,1,0.001,132,698
100.0,1,0.001,133,700
100.0,1,0.001,134,718
100.0,1,0.001,135,695
100.0,1,0.001,136,708
100.0,1,0.001,137,686
100.0,1,0.001,138,728
100.0,1,0.001,139,688
100.0,1,0.001,140,721
100.0,1,0.001,141,716
100.0,1,0.001,142,654
100.0,1,0.001,143,635
100.0,1,0.001,144,709
100.0,1,0.001,145,694
100.0,1,0.001,146,727
100.0,1,0.001,147,706
100.0,1,0.001,148,718
100.0,1,0.001,149,687
100.0,1,0.001,150,706
100.0,1,0.001,151,646
100.0,1,0.001,152,729
100.0,1,0.001,153,658
100.0,1,0.001,154,713
100.0,1,0.001,155,719
100.0,1,0.001,156,716
100.0,1,0.001,157,688
100.0,1,0.001,158,709
100.0,1,0.001,159,711
100.0,1,0.001,160,698
100.0,1,0.001,161,728
100.0,1,0.001,162,715
100.0,1,0.001,163,659
100.0,1,0.001,164,663
100.0,1,0.001,165,747
100.0,1,0.001,166,697
100.0,1,0.001,167,707
100.0,1,0.001,168,728
100.0,1,0.001,169,703
100.0,1,0.001,170,712
100.0,1,0.001,171,717
100.0,1,0.001,172,665
100.0,1,0.001,173,729
100.0,1,0.001,174,763
100.0,1,0.001,175,708
100.0,1,0.001,176,734
100.0,1,0.001,177,728
100.0,1,0.001,178,702
100.0,1,0.001,179,679
100.0,1,0.001,180,705
100.0,1,0.001,181,692
100.0,1,0.001,182,691
100.0,1,0.001,183,707
100.0,1,0.001,184,755
100.0,1,0.001,185,725
100.0,1,0.001,186,718
100.0,1,0.001,187,655
100.0,1,0.001,188,689
100.0,1,0.001,189,737
100.0,1,0.001,190,732
100.0,1,0.001,191,764
100.0,1,0.001,192,712
100.0,1,0.001,193,705
100.0,1,0.001,194,669
100.0,1,0.001,195,745
100.0,1,0.001,196,688
100.0,1,0.001,197,720
100.0,1,0.001,198,655
100.0,1,0.001,199,730
100.0,1,0.001,200,705
100.0,1,0.001,201,716
100.0,1,0.001,202,664
100.0,1,0.001,203,706
100.0,1,0.001,204,757
100.0,1,0.001,205,698
100.0,1,0.001,206,704
100.0,1,0.001,207,770
100.0,1,0.001,208,736
100.0,1,0.001,209,743
100.0,1,0.001,210,681
100.0,1,0.001,211,747
100.0,1,0.001,212,705
100.0,1,0.001,213,675
100.0,1,0.001,214,708
100.0,1,0.001,215,739
100.0,1,0.001,216,734
100.0,1,0.001,217,739
100.0,1,0.001,218,685
100.0,1,0.001,219,718
100.0,1,0.001,220,712
100.0,1,0.001,221,661
100.0,1,0.001,222,703
100.0,1,0.001,223,688
100.0,1,0.001,224,664
100.0,1,0.001,225,706
100.0,1,0.001,226,703
100.0,1,0.001,227,661
100.0,1,0.001,228,722
100.0,1,0.001,229,739
100.0,1,0.001,230,722
100.0,1,0.001,231,725
100.0,1,0.001,232,677
100.0,1,0.001,233,757
100.0,1,0.001,234,659
100.0,1,0.001,235,696
100.0,1,0.001,236,703
100.0,1,0.001,237,725
100.0,1,0.001,238,676
100.0,1,0.001,239,707
100.0,1,0.001,240,697
100.0,1,0.001,241,691
100.0,1,0.001,242,674
100.0,1,0.001,243,703
100.0,1,0.001,244,713
100.0,1,0.001,245,726
100.0,1,0.001,246,716
100.0,1,0.001,247,748
100.0,1,0.001,248,754
100.0,1,0.001,249,692
100.0,1,0.001,250,692
100.0,1,0.001,251,698
100.0,1,0.001,252,726
100.0,1,0.001,253,693
100.0,1,0.001,254,694
100.0,1,0.001,255,694
100.0,1,0.001,256,762
100.0,1,0.001,257,666
100.0,1,0.001,258,727
100.0,1,0.001,259,703
100.0,1,0.001,260,703
100.0,1,0.001,261,656
100.0,1,0.001,262,714
100.0,1,0.001,263,748
100.0,1,0.001,264,696
100.0,1,0.001,265,699
100.0,1,0.001,266,733
100.0,1,0.001,267,745
100.0,1,0.001,268,703
100.0,1,0.001,269,757
100.0,1,0.001,270,765
100.0,1,0.001,271,671
100.0,1,0.001,272,727
100.0,1,0.001,273,695
100.0,1,0.001,274,735
100.0,1,0.001,275,710
100.0,1,0.001,276,728
100.0,1,0.001,277,705
100.0,1,0.001,278,740
100.0,1,0.001,279,735
100.0,1,0.001,280,672
100.0,1,0.001,281,706
100.0,1,0.001,282,715
100.0,1,0.001,283,710
100.0,1,0.001,284,705
100.0,1,0.001,285,707
100.0,1,0.001,286,718
100.0,1,0.001,287,750
100.0,1,0.001,288,722
100.0,1,0.001,289,708
100.0,1,0.001,290,710
100.0,1,0.001,291,735
100.0,1,0.001,292,758
100.0,1,0.001,293,727
100.0,1,0.001,294,692
100.0,1,0.001,295,726
100.0,1,0.001,296,714
100.0,1,0.001,297,716
100.0,1,0.001,298,694
100.0,1,0.001,299,693
100.0,1,0.001,300,724
100.0,1,0.001,301,748
100.0,1,0.001,302,679
100.0,1,0.001,303,645
100.0,1,0.001,304,684
100.0,1,0.001,305,700
100.0,1,0.001,306,701
100.0,1,0.001,307,692
100.0,1,0.001,308,737
100.0,1,0.001,309,715
100.0,1,0.001,310,698
100.0,1,0.001,311,691
100.0,1,0.001,312,708
100.0,1,0.001,313,677
100.0,1,0.001,314,699
100.0,1,0.001,315,708
100.0,1,0.001,316,667
100.0,1,0.001,317,688
100.0,1,0.001,318,670
100.0,1,0.001,319,688
100.0,1,0.001,320,716
100.0,1,0.001,321,710
100.0,1,0.001,322,715
100.0,1,0.001,323,723
100.0,1,0.001,324,701
100.0,1,0.001,325,727
100.0,1,0.001,326,707
100.0,1,0.001,327,762
100.0,1,0.001,328,702
100.0,1,0.001,329,760
100.0,1,0.001,330,706
100.0,1,0.001,331,687
100.0,1,0.001,332,729
100.0,1,0.001,333,709
100.0,1,0.001,334,770
100.0,1,0.001,335,734
100.0,1,0.001,336,714
100.0,1,0.001,337,724
100.0,1,0.001,338,728
100.0,1,0.001,339,739
100.0,1,0.001,340,739
100.0,1,0.001,341,682
100.0,1,0.001,342,736
100.0,1,0.001,343,675
100.0,1,0.001,344,712
100.0,1,0.001,345,655
100.0,1,0.001,346,713
100.0,1,0.001,347,685
100.0,1,0.001,348,731
100.0,1,0.001,349,700
100.0,1,0.001,350,693
100.0,1,0.001,351,671
100.0,1,0.001,352,656
100.0,1,0.001,353,749
100.0,1,0.001,354,697
100.0,1,0.001,355,734
100.0,1,0.001,356,706
100.0,1,0.001,357,699
100.0,1,0.001,358,721
100.0,1,0.001,359,724
100.0,1,0.001,360,705
100.0,1,0.001,361,800
100.0,1,0.001,362,723
100.0,1,0.001,363,705
100.0,1,0.001,364,714
100.0,1,0.001,365,716
100.0,1,0.001,366,702
100.0,1,0.001,367,755
100.0,1,0.001,368,718
100.0,1,0.001,369,695
100.0,1,0.001,370,701
100.0,1,0.001,371,721
100.0,1,0.001,372,711
100.0,1,0.001,373,763
100.0,1,0.001,374,720
100.0,1,0.001,375,718
100.0,1,0.001,376,716
100.0,1,0.001,377,749
100.0,1,0.001,378,694
100.0,1,0.001,379,679
100.0,1,0.001,380,672
100.0,1,0.001,381,761
100.0,1,0.001,382,697
100.0,1,0.001,383,712
100.0,1,0.001,384,723
100.0,1,0.001,385,716
100.0,1,0.001,386,719
100.0,1,0.001,387,710
100.0,1,0.001,388,743
100.0,1,0.001,389,708
100.0,1,0.001,390,724
100.0,1,0.001,391,730
100.0,1,0.001,392,694
100.0,1,0.001,393,688
100.0,1,0.001,394,710
100.0,1,0.001,395,672
100.0,1,0.001,396,697
100.0,1,0.001,397,726
100.0,1,0.001,398,691
100.0,1,0.001,399,690
100.0,1,0.001,400,723
100.0,1,0.001,401,703
100.0,1,0.001,402,756
100.0,1,0.001,403,708
100.0,1,0.001,404,733
100.0,1,0.001,405,722
100.0,1,0.001,406,732
100.0,1,0.001,407,736
100.0,1,0.001,408,743
100.0,1,0.001,409,743
100.0,1,0.001,410,753
100.0,1,0.001,411,685
100.0,1,0.001,412,704
100.0,1,0.001,413,697
100.0,1,0.001,414,668
100.0,1,0.001,415,759
100.0,1,0.001,416,743
100.0,1,0.001,417,695
100.0,1,0.001,418,716
100.0,1,0.001,419,720
100.0,1,0.001,420,656
100.0,1,0.001,421,752
100.0,1,0.001,422,699
100.0,1,0.001,423,746
100.0,1,0.001,424,685
100.0,1,0.001,425,649
100.0,1,0.001,426,702
100.0,1,0.001,427,704
100.0,1,0.001,428,717
100.0,1,0.001,429,716
100.0,1,0.001,430,673
100.0,1,0.001,431,725
100.0,1,0.001,432,684
100.0,1,0.001,433,708
100.0,1,0.001,434,701
100.0,1,0.001,435,735
100.0,1,0.001,436,751
100.0,1,0.001,437,726
100.0,1,0.001,438,684
100.0,1,0.001,439,662
100.0,1,0.001,440,738
100.0,1,0.001,441,680
100.0,1,0.001,442,709
100.0,1,0.001,443,710
100.0,1,0.001,444,676
100.0,1,0.001,445,726
100.0,1,0.001,446,764
100.0,1,0.001,447,705
100.0,1,0.001,448,712
100.0,1,0.001,449,685
100.0,1,0.001,450,723
100.0,1,0.001,451,649
100.0,1,0.001,452,734
100.0,1,0.001,453,695
100.0,1,0.001,454,721
100.0,1,0.001,455,641
100.0,1,0.001,456,716
100.0,1,0.001,457,741
100.0,1,0.001,458,687
100.0,1,0.001,459,716
100.0,1,0.001,460,689
100.0,1,0.001,461,711
100.0,1,0.001,462,735
100.0,1,0.001,463,729
100.0,1,0.001,464,672
100.0,1,0.001,465,708
100.0,1,0.001,466,705
100.0,1,0.001,467,739
100.0,1,0.001,468,698
100.0,1,0.001,469,699
100.0,1,0.001,470,698
100.0,1,0.001,471,687
100.0,1,0.001,472,740
100.0,1,0.001,473,700
100.0,1,0.001,474,676
100.0,1,0.001,475,663
100.0,1,0.001,476,690
100.0,1,0.001,477,747
100.0,1,0.001,478,702
100.0,1,0.001,479,660
100.0,1,0.001,480,710
100.0,1,0.001,481,717
100.0,1,0.001,482,684
100.0,1,0.001,483,730
100.0,1,0.001,484,720
100.0,1,0.001,485,715
100.0,1,0.001,486,707
100.0,1,0.001,487,779
100.0,1,0.001,488,744
100.0,1,0.001,489,739
100.0,1,0.001,490,723
100.0,1,0.001,491,663
100.0,1,0.001,492,701
100.0,1,0.001,493,703
100.0,1,0.001,494,719
100.0,1,0.001,495,675
100.0,1,0.001,496,761
100.0,1,0.001,497,714
100.0,1,0.001,498,724
100.0,1,0.001,499,671
100.0,1,0.001,500,720
100.0,1,0.001,501,721
100.0,1,0.001,502,727
100.0,1,0.001,503,690
100.0,1,0.001,504,696
100.0,1,0.001,505,710
100.0,1,0.001,506,704
100.0,1,0.001,507,782
100.0,1,0.001,508,732
100.0,1,0.001,509,687
100.0,1,0.001,510,712
100.0,1,0.001,511,705
100.0,1,0.001,512,742
100.0,1,0.001,513,723
100.0,1,0.001,514,631
100.0,1,0.001,515,713
100.0,1,0.001,516,711
100.0,1,0.001,517,741
100.0,1,0.001,518,721
100.0,1,0.001,519,701
100.0,1,0.001,520,692
100.0,1,0.001,521,690
100.0,1,0.001,522,701
100.0,1,0.001,523,682
100.0,1,0.001,524,676
100.0,1,0.001,525,729
100.0,1,0.001,526,703
100.0,1,0.001,527,677
100.0,1,0.001,528,680
100.0,1,0.001,529,784
100.0,1,0.001,530,690
100.0,1,0.001,531,642
100.0,1,0.001,532,662
100.0,1,0.001,533,685
100.0,1,0.001,534,699
100.0,1,0.001,535,721
100.0,1,0.001,536,680
100.0,1,0.001,537,681
100.0,1,0.001,538,740
100.0,1,0.001,539,715
100.0,1,0.001,540,693
100.0,1,0.001,541,714
100.0,1,0.001,542,679
100.0,1,0.001,543,687
100.0,1,0.001,544,696
100.0,1,0.001,545,677
100.0,1,0.001,546,718
100.0,1,0.001,547,704
100.0,1,0.001,548,748
100.0,1,0.001,549,739
100.0,1,0.001,550,756
100.0,1,0.001,551,673
100.0,1,0.001,552,708
100.0,1,0.001,553,748
100.0,1,0.001,554,710
100.0,1,0.001,555,689
100.0,1,0.001,556,730
100.0,1,0.001,557,697
100.0,1,0.001,558,749
100.0,1,0.001,559,664
100.0,1,0.001,560,664
100.0,1,0.001,561,678
100.0,1,0.001,562,685
100.0,1,0.001,563,744
100.0,1,0.001,564,768
100.0,1,0.001,565,703
100.0,1,0.001,566,684
100.0,1,0.001,567,705
100.0,1,0.001,568,721
100.0,1,0.001,569,697
100.0,1,0.001,570,702
100.0,1,0.001,571,731
100.0,1,0.001,572,664
100.0,1,0.001,573,700
100.0,1,0.001,574,730
100.0,1,0.001,575,695
100.0,1,0.001,576,755
100.0,1,0.001,577,683
100.0,1,0.001,578,719
100.0,1,0.001,579,738
100.0,1,0.001,580,686
100.0,1,0.001,581,692
100.0,1,0.001,582,733
100.0,1,0.001,583,703
100.0,1,0.001,584,704
100.0,1,0.001,585,749
100.0,1,0.001,586,732
100.0,1,0.001,587,716
100.0,1,0.001,588,732
100.0,1,0.001,589,730
100.0,1,0.001,590,709
100.0,1,0.001,591,718
100.0,1,0.001,592,732
100.0,1,0.001,593,669
100.0,1,0.001,594,717
100.0,1,0.001,595,710
100.0,1,0.001,596,743
100.0,1,0.001,597,742
100.0,1,0.001,598,675
100.0,1,0.001,599,704
100.0,1,0.001,600,699
100.0,1,0.001,601,671
100.0,1,0.001,602,731
100.0,1,0.001,603,711
100.0,1,0.001,604,691
100.0,1,0.001,605,750
100.0,1,0.001,606,717
100.0,1,0.001,607,713
100.0,1,0.001,608,718
100.0,1,0.001,609,792
100.0,1,0.001,610,684
100.0,1,0.001,611,731
100.0,1,0.001,612,744
100.0,1,0.001,613,720
100.0,1,0.001,614,690
100.0,1,0.001,615,724
100.0,1,0.001,616,664
100.0,1,0.001,617,689
100.0,1,0.001,618,731
100.0,1,0.001,619,737
100.0,1,0.001,620,730
100.0,1,0.001,621,704
100.0,1,0.001,622,709
100.0,1,0.001,623,746
100.0,1,0.001,624,737
100.0,1,0.001,625,759
100.0,1,0.001,626,692
100.0,1,0.001,627,714
100.0,1,0.001,628,691
100.0,1,0.001,629,747
100.0,1,0.001,630,728
100.0,1,0.001,631,761
100.0,1,0.001,632,727
100.0,1,0.001,633,764
100.0,1,0.001,634,733
100.0,1,0.001,635,694
100.0,1,0.001,636,719
100.0,1,0.001,637,704
100.0,1,0.001,638,748
100.0,1,0.001,639,712
100.0,1,0.001,640,748
100.0,1,0.001,641,683
100.0,1,0.001,642,729
100.0,1,0.001,643,676
100.0,1,0.001,644,730
100.0,1,0.001,645,705
100.0,1,0.001,646,698
100.0,1,0.001,647,689
100.0,1,0.001,648,726
100.0,1,0.001,649,704
100.0,1,0.001,650,710
100.0,1,0.001,651,711
100.0,1,0.001,652,694
100.0,1,0.001,653,670
100.0,1,0.001,654,710
100.0,1,0.001,655,737
100.0,1,0.001,656,692
100.0,1,0.001,657,716
100.0,1,0.001,658,689
100.0,1,0.001,659,722
100.0,1,0.001,660,724
100.0,1,0.001,661,681
100.0,1,0.001,662,705
100.0,1,0.001,663,699
100.0,1,0.001,664,699
100.0,1,0.001,665,659
100.0,1,0.001,666,734
100.0,1,0.001,667,665
100.0,1,0.001,668,716
100.0,1,0.001,669,685
100.0,1,0.001,670,747
100.0,1,0.001,671,672
100.0,1,0.001,672,725
100.0,1,0.001,673,679
100.0,1,0.001,674,661
100.0,1,0.001,675,719
100.0,1,0.001,676,734
100.0,1,0.001,677,654
100.0,1,0.001,678,675
100.0,1,0.001,679,735
100.0,1,0.001,680,699
100.0,1,0.001,681,736
100.0,1,0.001,682,718
100.0,1,0.001,683,696
100.0,1,0.001,684,682
100.0,1,0.001,685,655
100.0,1,0.001,686,676
100.0,1,0.001,687,721
100.0,1,0.001,688,721
100.0,1,0.001,689,720
100.0,1,0.001,690,702
100.0,1,0.001,691,748
100.0,1,0.001,692,697
100.0,1,0.001,693,712
100.0,1,0.001,694,711
100.0,1,0.001,695,757
100.0,1,0.001,696,726
100.0,1,0.001,697,712
100.0,1,0.001,698,772
100.0,1,0.001,699,702
100.0,1,0.001,700,739
100.0,1,0.001,701,704
100.0,1,0.001,702,698
100.0,1,0.001,703,663
100.0,1,0.001,704,724
100.0,1,0.001,705,721
100.0,1,0.001,706,713
100.0,1,0.001,707,733
100.0,1,0.001,708,723
100.0,1,0.001,709,720
100.0,1,0.001,710,696
100.0,1,0.001,711,761
100.0,1,0.001,712,679
100.0,1,0.001,713,730
100.0,1,0.001,714,726
100.0,1,0.001,715,695
100.0,1,0.001,716,724
100.0,1,0.001,717,731
100.0,1,0.001,718,692
100.0,1,0.001,719,681
100.0,1,0.001,720,686
100.0,1,0.001,721,697
100.0,1,0.001,722,662
100.0,1,0.001,723,700
100.0,1,0.001,724,677
100.0,1,0.001,725,738
100.0,1,0.001,726,730
100.0,1,0.001,727,734
100.0,1,0.001,728,727
100.0,1,0.001,729,712
100.0,1,0.001,730,692
100.0,1,0.001,731,698
100.0,1,0.001,732,731
100.0,1,0.001,733,693
100.0,1,0.001,734,723
100.0,1,0.001,735,717
100.0,1,0.001,736,731
100.0,1,0.001,737,764
100.0,1,0.001,738,730
100.0,1,0.001,739,689
100.0,1,0.001,740,734
100.0,1,0.001,741,738
100.0,1,0.001,742,710
100.0,1,0.001,743,758
100.0,1,0.001,744,696
100.0,1,0.001,745,717
100.0,1,0.001,746,752
100.0,1,0.001,747,723
100.0,1,0.001,748,651
100.0,1,0.001,749,712
100.0,1,0.001,750,701
100.0,1,0.001,751,692
100.0,1,0.001,752,690
100.0,1,0.001,753,637
100.0,1,0.001,754,705
100.0,1,0.001,755,728
100.0,1,0.001,756,709
100.0,1,0.001,757,719
100.0,1,0.001,758,723
100.0,1,0.001,759,674
100.0,1,0.001,760,724
100.0,1,0.001,761,682
100.0,1,0.001,762,717
100.0,1,0.001,763,682
100.0,1,0.001,764,719
100.0,1,0.001,765,678
100.0,1,0.001,766,759
100.0,1,0.001,767,697
100.0,1,0.001,768,674
100.0,1,0.001,769,732
100.0,1,0.001,770,697
100.0,1,0.001,771,732
100.0,1,0.001,772,721
100.0,1,0.001,773,743
100.0,1,0.001,774,680
100.0,1,0.001,775,676
100.0,1,0.001,776,729
100.0,1,0.001,777,762
100.0,1,0.001,778,709
100.0,1,0.001,779,701
100.0,1,0.001,780,671
100.0,1,0.001,781,723
100.0,1,0.001,782,759
100.0,1,0.001,783,718
100.0,1,0.001,784,674
100.0,1,0.001,785,682
100.0,1,0.001,786,723
100.0,1,0.001,787,702
100.0,1,0.001,788,711
100.0,1,0.001,789,709
100.0,1,0.001,790,716
100.0,1,0.001,791,718
100.0,1,0.001,792,660
100.0,1,0.001,793,709
100.0,1,0.001,794,710
100.0,1,0.001,795,681
100.0,1,0.001,796,661
100.0,1,0.001,797,684
100.0,1,0.001,798,754
100.0,1,0.001,799,726
100.0,1,0.001,800,672
100.0,1,0.001,801,744
100.0,1,0.001,802,683
100.0,1,0.001,803,677
100.0,1,0.001,804,693
100.0,1,0.001,805,701
100.0,1,0.001,806,701
100.0,1,0.001,807,710
100.0,1,0.001,808,688
100.0,1,0.001,809,709
100.0,1,0.001,810,659
100.0,1,0.001,811,716
100.0,1,0.001,812,727
100.0,1,0.001,813,706
100.0,1,0.001,814,715
100.0,1,0.001,815,727
100.0,1,0.001,816,737
100.0,1,0.001,817,729
100.0,1,0.001,818,733
100.0,1,0.001,819,717
100.0,1,0.001,820,740
100.0,1,0.001,821,719
100.0,1,0.001,822,667
100.0,1,0.001,823,702
100.0,1,0.001,824,664
100.0,1,0.001,825,723
100.0,1,0.001,826,700
100.0,1,0.001,827,697
100.0,1,0.001,828,708
100.0,1,0.001,829,719
100.0,1,0.001,830,776
100.0,1,0.001,831,714
100.0,1,0.001,832,656
100.0,1,0.001,833,680
100.0,1,0.001,834,749
100.0,1,0.001,835,697
100.0,1,0.001,836,692
100.0,1,0.001,837,710
100.0,1,0.001,838,661
100.0,1,0.001,839,733
100.0,1,0.001,840,680
100.0,1,0.001,841,734
100.0,1,0.001,842,709
100.0,1,0.001,843,729
100.0,1,0.001,844,709
100.0,1,0.001,845,715
100.0,1,0.001,846,698
100.0,1,0.001,847,719
100.0,1,0.001,848,715
100.0,1,0.001,849,722
100.0,1,0.001,850,675
100.0,1,0.001,851,718
100.0,1,0.001,852,717
100.0,1,0.001,853,734
100.0,1,0.001,854,707
100.0,1,0.001,855,743
100.0,1,0.001,856,716
100.0,1,0.001,857,690
100.0,1,0.001,858,702
100.0,1,0.001,859,705
100.0,1,0.001,860,739
100.0,1,0.001,861,671
100.0,1,0.001,862,768
100.0,1,0.001,863,698
100.0,1,0.001,864,694
100.0,1,0.001,865,707
100.0,1,0.001,866,725
100.0,1,0.001,867,672
100.0,1,0.001,868,693
100.0,1,0.001,869,727
100.0,1,0.001,870,698
100.0,1,0.001,871,713
100.0,1,0.001,872,696
100.0,1,0.001,873,719
100.0,1,0.001,874,688
100.0,1,0.001,875,698
100.0,1,0.001,876,709
100.0,1,0.001,877,724
100.0,1,0.001,878,730
100.0,1,0.001,879,732
100.0,1,0.001,880,716
100.0,1,0.001,881,719
100.0,1,0.001,882,702
100.0,1,0.001,883,702
100.0,1,0.001,884,672
100.0,1,0.001,885,717
100.0,1,0.001,886,688
100.0,1,0.001,887,753
100.0,1,0.001,888,719
100.0,1,0.001,889,733
100.0,1,0.001,890,707
100.0,1,0.001,891,662
100.0,1,0.001,892,725
100.0,1,0.001,893,689
100.0,1,0.001,894,690
100.0,1,0.001,895,727
100.0,1,0.001,896,674
100.0,1,0.001,897,708
100.0,1,0.001,898,700
100.0,1,0.001,899,701
100.0,1,0.001,900,702
100.0,1,0.001,901,713
100.0,1,0.001,902,708
100.0,1,0.001,903,735
100.0,1,0.001,904,725
100.0,1,0.001,905,706
100.0,1,0.001,906,688
100.0,1,0.001,907,681
100.0,1,0.001,908,703
100.0,1,0.001,909,685
100.0,1,0.001,910,681
100.0,1,0.001,911,711
100.0,1,0.001,912,746
100.0,1,0.001,913,704
100.0,1,0.001,914,708
100.0,1,0.001,915,673
100.0,1,0.001,916,683
100.0,1,0.001,917,706
100.0,1,0.001,918,700
100.0,1,0.001,919,726
100.0,1,0.001,920,698
100.0,1,0.001,921,656
100.0,1,0.001,922,738
100.0,1,0.001,923,737
100.0,1,0.001,924,726
100.0,1,0.001,925,722
100.0,1,0.001,926,688
100.0,1,0.001,927,731
100.0,1,0.001,928,759
100.0,1,0.001,929,702
100.0,1,0.001,930,749
100.0,1,0.001,931,716
100.0,1,0.001,932,725
100.0,1,0.001,933,714
100.0,1,0.001,934,703
100.0,1,0.001,935,718
100.0,1,0.001,936,716
100.0,1,0.001,937,710
100.0,1,0.001,938,721
100.0,1,0.001,939,691
100.0,1,0.001,940,691
100.0,1,0.001,941,749
100.0,1,0.001,942,732
100.0,1,0.001,943,744
100.0,1,0.001,944,713
100.0,1,0.001,945,656
100.0,1,0.001,946,691
100.0,1,0.001,947,735
100.0,1,0.001,948,723
100.0,1,0.001,949,729
100.0,1,0.001,950,688
100.0,1,0.001,951,682
100.0,1,0.001,952,687
100.0,1,0.001,953,684
100.0,1,0.001,954,707
100.0,1,0.001,955,701
100.0,1,0.001,956,698
100.0,1,0.001,957,737
100.0,1,0.001,958,802
100.0,1,0.001,959,678
100.0,1,0.001,960,677
100.0,1,0.001,961,689
100.0,1,0.001,962,739
100.0,1,0.001,963,741
100.0,1,0.001,964,724
100.0,1,0.001,965,726
100.0,1,0.001,966,731
100.0,1,0.001,967,692
100.0,1,0.001,968,667
100.0,1,0.001,969,732
100.0,1,0.001,970,730
100.0,1,0.001,971,646
100.0,1,0.001,972,741
100.0,1,0.001,973,689
100.0,1,0.001,974,705
100.0,1,0.001,975,671
100.0,1,0.001,976,683
100.0,1,0.001,977,761
100.0,1,0.001,978,694
100.0,1,0.001,979,696
100.0,1,0.001,980,686
100.0,1,0.001,981,731
100.0,1,0.001,982,720
100.0,1,0.001,983,729
100.0,1,0.001,984,708
100.0,1,0.001,985,704
100.0,1,0.001,986,722
100.0,1,0.001,987,734
100.0,1,0.001,988,708
100.0,1,0.001,989,707
100.0,1,0.001,990,780
100.0,1,0.001,991,755
100.0,1,0.001,992,699
100.0,1,0.001,993,727
100.0,1,0.001,994,740
100.0,1,0.001,995,662
100.0,1,0.001,996,674
