Nes,M,pA,rep,sweeps
200.0,1,0.0001,927,82
200.0,1,0.0001,928,95
200.0,1,0.0001,929,67
200.0,1,0.0001,930,96
200.0,1,0.0001,931,84
200.0,1,0.0001,932,101
200.0,1,0.0001,933,83
200.0,1,0.0001,934,88
200.0,1,0.0001,935,84
200.0,1,0.0001,936,81
200.0,1,0.0001,937,89
200.0,1,0.0001,938,89
200.0,1,0.0001,939,82
200.0,1,0.0001,940,85
200.0,1,0.0001,941,91
200.0,1,0.0001,942,76
200.0,1,0.0001,943,94
200.0,1,0.0001,944,97
200.0,1,0.0001,945,85
200.0,1,0.0001,946,96
200.0,1,0.0001,947,93
200.0,1,0.0001,948,93
200.0,1,0.0001,949,89
200.0,1,0.0001,950,81
200.0,1,0.0001,951,83
200.0,1,0.0001,952,80
200.0,1,0.0001,953,81
200.0,1,0.0001,954,77
200.0,1,0.0001,955,93
200.0,1,0.0001,956,90
200.0,1,0.0001,957,81
200.0,1,0.0001,958,92
200.0,1,0.0001,959,88
200.0,1,0.0001,960,87
200.0,1,0.0001,961,77
200.0,1,0.0001,962,91
200.0,1,0.0001,963,81
200.0,1,0.0001,964,91
200.0,1,0.0001,965,87
200.0,1,0.0001,966,82
200.0,1,0.0001,967,88
200.0,1,0.0001,968,79
200.0,1,0.0001,969,82
200.0,1,0.0001,970,84
200.0,1,0.0001,971,94
200.0,1,0.0001,972,80
200.0,1,0.0001,973,70
200.0,1,0.0001,974,81
200.0,1,0.0001,975,98
200.0,1,0.0001,976,68
200.0,1,0.0001,977,77
200.0,1,0.0001,978,89
200.0,1,0.0001,979,92
200.0,1,0.0001,980,85
200.0,1,0.0001,981,88
200.0,1,0.0001,982,91
200.0,1,0.0001,983,89
200.0,1,0.0001,984,86
200.0,1,0.0001,985,77
200.0,1,0.0001,986,90
200.0,1,0.0001,987,92
200.0,1,0.0001,988,74
200.0,1,0.0001,989,96
200.0,1,0.0001,990,92
200.0,1,0.0001,991,84
200.0,1,0.0001,992,89
200.0,1,0.0001,993,88
200.0,1,0.0001,994,62
200.0,1,0.0001,995,83
200.0,1,0.0001,996,74
200.0,1,0.0001,997,83
200.0,1,0.0001,998,68
200.0,1,0.0001,999,82
