1,211.46785224202208
2,345.8078055280871
3,421.57213628453667
4,470.14739192302477
5,503.95167100390654
6,528.8400641003063
7,547.9326296884973
8,563.0447276709866
9,575.3047301567746
10,585.4510609132684
11,593.9873312469615
12,601.2688455747276
13,607.5534749179619
14,613.0329262339833
15,617.8526917127737
16,622.1251883402443
17,625.9386543933107
18,629.3633201749066
19,632.455780207642
20,635.2621502675117
21,637.8203859141092
22,640.162011378231
23,642.3134266750511
24,644.2969083182979
25,646.1313842903435
26,647.8330405401284
27,649.4158002450449
28,650.8917059338479
29,652.2712266918475
30,653.5635070446568
31,654.7765700432693
32,655.917484091335
33,656.9925008494021
34,658.0071699025895
35,658.9664346352423
36,659.874712810698
37,660.7359646293631
38,661.5537504780913
39,662.3312801478473
40,663.0714549549621
41,663.7769039317745
42,664.4500150385903
43,665.0929621781594
44,665.7077286568541
45,666.2961276261553
46,666.8598199484005
47,667.4003298576672
48,667.9190587268849
49,668.4172972030694
50,668.8962359320022
51,669.3569750600042
52,669.8005326724711
53,670.2278523054356
54,670.6398096468271
55,671.03721852761
56,671.420836289075
57,671.79136860078
58,672.1494737936387
59,672.4957667641488
60,672.8308224984758
61,673.1551792588874
62,673.4693414696909
63,673.7737823352218
64,674.0689462184687
65,674.3552508054853
66,674.6330890777618
67,674.9028311121481
68,675.1648257256643
69,675.4194019805761
70,675.6668705633913
71,675.9075250499258
72,676.1416430672799
73,676.369487362385
74,676.591306785779
75,676.8073371983454
76,677.0178023079708
77,677.2229144423544
78,677.4228752635868
79,677.6178764295512
80,677.8081002067083
81,677.993720038384
82,678.1749010722834
83,678.3518006506056
84,678.5245687658149
85,678.6933484848457
86,678.8582763442591
87,679.0194827186518
88,679.1770921643979
89,679.331223740638
90,679.4819913092446
91,679.6295038153631
92,679.7738655499692
93,679.9151763957818
94,680.0535320577476
95,680.1890242792116
96,680.321741044802
97,680.4517667709785
98,680.5791824850975
99,680.7040659938052
100,680.8264920414897
101,680.9465324594656
102,681.0642563065257
103,681.1797300014294
104,681.2930174478673
105,681.404180152393
106,681.5132773357814
107,681.620366038237
108,681.7255012188416
109,681.8287358496119
110,681.9301210044994
111,682.0297059436493
112,682.1275381932118
113,682.2236636209733
114,682.3181265080669
115,682.4109696169894
116,682.5022342561531
117,682.5919603411702
118,682.6801864530634
119,682.7669498935836
120,682.8522867377959
121,682.9362318840958
122,683.018819101794
123,683.100081076415
124,683.1800494528284
125,683.258754876339
126,683.3362270318449
127,683.4124946811677
128,683.4875856986556
129,683.5615271051531
130,683.6343451004193
131,683.7060650940813
132,683.7767117351976
133,683.8463089405045
134,683.9148799214108
135,683.982447209811
136,684.049032682769
137,684.1146575861364
138,684.1793425571534
139,684.2431076460897
140,684.3059723369623
141,684.3679555673888
142,684.4290757476055
143,684.4893507786998
144,684.5487980700908
145,684.607434556294
146,684.665276713005
147,684.7223405725355
148,684.7786417386254
149,684.834195400673
150,684.8890163473933
151,684.9431189799462
152,684.9965173245487
153,685.0492250445972
154,685.1012554523259
155,685.1526215200142
156,685.203335890772
157,685.2534108889118
158,685.3028585299369
159,685.3516905301518
160,685.3999183159169
161,685.4475530325656
162,685.4946055529875
163,685.5410864859052
164,685.5870061838476
165,685.6323747508369
166,685.6772020498022
167,685.7214977097259
168,685.76527113254
169,685.8085314997809
170,685.8512877790065
171,685.8935487299972
172,685.9353229107361
173,685.9766186831883
174,686.0174442188811
175,686.0578075042941
176,686.097716346068
177,686.1371783760384
178,686.1762010561014
179,686.214791682918
180,686.2529573924611
181,686.2907051644163
182,686.3280418264367
183,686.3649740582592
184,686.40150839569
185,686.4376512344598
186,686.4734088339555
187,686.5087873208361
188,686.5437926925308
189,686.5784308206283
190,686.6127074541613
191,686.6466282227875
192,686.6801986398701
193,686.7134241054673
194,686.7463099092276
195,686.778861233197
196,686.8110831545409
197,686.8429806481855
198,686.8745585893766
199,686.9058217561653
200,686.936774831817
201,686.9674224071508
202,686.9977689828097
203,687.0278189714629
204,687.0575766999459
205,687.0870464113366
206,687.1162322669729
207,687.1451383484115
208,687.1737686593302
209,687.202127127377
210,687.2302176059665
211,687.2580438760255
212,687.2856096476879
213,687.3129185619472
214,687.339974192256
215,687.3667800460872
216,687.3933395664493
217,687.4196561333599
218,687.4457330652808
219,687.471573620512
220,687.4971809985495
221,687.522558341406
222,687.5477087348954
223,687.5726352098843
224,687.5973407435092
225,687.6218282603627
226,687.6461006336472
227,687.6701606862972
228,687.6940111920761
229,687.7176548766421
230,687.741094418584
231,687.7643324504354
232,687.7873715596603
233,687.8102142896115
234,687.8328631404684
235,687.8553205701481
236,687.8775889951967
237,687.8996707916525
238,687.9215682958945
239,687.9432838054652
240,687.9648195798741
241,687.9861778413812
242,688.0073607757624
243,688.0283705330544
244,688.0492092282823
245,688.0698789421692
246,688.0903817218299
247,688.1107195814448
248,688.1308945029218
249,688.1509084365381
250,688.1707633015694
