1,0.011619272607104455
2,0.02340171692757648
3,0.03468654083381196
4,0.045678452784486276
5,0.05641496040155615
6,0.06691031941074496
7,0.07717377101927991
8,0.08721308251731022
9,0.09703541890798784
10,0.10664759072258448
11,0.11605613211596236
12,0.12526732874047192
13,0.13428723043283283
14,0.14312165959237508
15,0.1517762186139378
16,0.16025629809888728
17,0.1685670826063294
18,0.17671356123391085
19,0.18470053359876556
20,0.19253261837121402
21,0.20021426080508475
22,0.2077497403646307
23,0.21514317772080893
24,0.222398541667539
25,0.22951965598850557
26,0.2365102056316989
27,0.24337374276746618
28,0.2501136927650245
29,0.2567333594584963
30,0.26323593038051546
31,0.26962448195349387
32,0.2759019842446277
33,0.28207130527268903
34,0.2881352152959653
35,0.29409639116898095
36,0.2999574199608698
37,0.30572080293212955
38,0.3113889587795276
39,0.3169642251581279
40,0.32244887128479044
41,0.32784508250367994
42,0.3331549814899158
43,0.33838062188721113
44,0.34352399270609824
45,0.3485870210756131
46,0.3535715742797429
47,0.3584794622832432
48,0.3633124399164125
49,0.36807220871302104
50,0.3727604192081312
51,0.37737867284398113
52,0.38192852347662476
53,0.38641147936311443
54,0.39082900482590066
55,0.3951825215264407
56,0.3994734106226724
57,0.40370301359185135
58,0.4078726339438133
59,0.41198353849461294
60,0.41603695864767015
61,0.42003409162178584
62,0.42397610162837146
63,0.42786412100054105
64,0.43169925127617254
65,0.4354825642371817
66,0.4392151029070035
67,0.4428978825083404
68,0.4465318913828284
69,0.45011809187454455
70,0.4536574211788742
71,0.4571507921583876
72,0.4605990941271923
73,0.46400319367146586
74,0.46736393510962265
75,0.47068214158802557
76,0.4739586154874826
77,0.47719413906943614
78,0.4803894753644389
79,0.4835453683724733
80,0.48666254390624447
81,0.48974171008095385
82,0.49278355797747314
83,0.4957887616491966
84,0.4987579793865866
85,0.5016918536853998
86,0.5045910118383162
87,0.5074560663819728
88,0.510287615528073
89,0.513086243579819
90,0.5158525213336514
91,0.5185870064672431
92,0.5212902439142096
93,0.5239627662259936
94,0.5266050939215609
95,0.529217735825243
96,0.531801189393363
97,0.5343559410298221
98,0.5368824663913863
99,0.5393812306828583
100,0.5418526889425149
101,0.5442972863183511
102,0.5467154583352586
103,0.5491076311537139
104,0.5514742218199888
105,0.5538156385086334
106,0.5561322807569614
107,0.5584245396924171
108,0.5606927982526179
109,0.5629374313985805
110,0.5651588063213434
111,0.567357282642191
112,0.5695332126066405
113,0.5716869412726324
114,0.5738188066928908
115,0.5759291400917734
116,0.57801826530401
117,0.5800865018146515
118,0.5821341607616353
119,0.5841615476556369
120,0.5861689620520009
121,0.5881566976332075
122,0.5901250423521246
123,0.5920742785710142
124,0.594004683196563
125,0.5959165278110132
126,0.5978100787995059
127,0.5996855974737959
128,0.6015433401924822
129,0.6033835584777668
130,0.6052064991290236
131,0.6070124043330711
132,0.608801511771464
133,0.610574054724743
134,0.6123302621738408
135,0.6140703588986839
136,0.6157945655740282
137,0.6175030988629274
138,0.6191961715072211
139,0.6208739924160478
140,0.6225367667516656
141,0.6241846960131602
142,0.6258179781177029
143,0.6274368074799206
144,0.6290413750889681
145,0.6306318685836454
146,0.632208472325569
147,0.6337713674703498
148,0.6353207320370332
149,0.6368567409756712
150,0.6383795662331415
151,0.6398967817884038
152,0.6413876525234963
153,0.6428719320864894
154,0.6443436867176572
155,0.6458030742882616
156,0.6472502500273678
157,0.6486853665770171
158,0.650108574045791
159,0.6515200200611871
160,0.6529198498206783
161,0.6543082061415004
162,0.6556852295092371
163,0.6570510581252016
164,0.658405827952705
165,0.6597496727620669
166,0.6610827241748644
167,0.6624051117067007
168,0.6637169628092625
169,0.6650184029112088
170,0.6663095554582327
171,0.6675905419520569
172,0.6688614819884862
173,0.6701224932947414
174,0.6713736917657396
175,0.6726151914996217
176,0.6738471048324955
177,0.6750695423721735
178,0.676282613031457
179,0.6774864240603699
180,0.678681081077812
181,0.6798666881024268
182,0.6810433475828331
183,0.6822111604270987
184,0.6833702260315987
185,0.6845206423092666
186,0.685662505717037
187,0.6867959112829849
188,0.6879209526325402
189,0.6890377220143894
190,0.6901463103255233
191,0.6912468071361865
192,0.692339300713639
193,0.6934238780460003
194,0.6945006248653555
195,0.6955696256702103
196,0.6966309637476515
197,0.6976847211950202
198,0.6987309789410344
199,0.6997698167665214
200,0.7008013133247029
201,0.7018255461610371
202,0.7028425917326709
203,0.7038525254274467
204,0.7048554215825419
205,0.7058513535027089
206,0.706840393478109
207,0.7078226128018756
208,0.708798081787184
209,0.7097668697839832
210,0.7107290451956159
211,0.7116846754946788
212,0.7126338272390028
213,0.7135765660869724
214,0.714512956812724
215,0.7154430633209696
216,0.7163669486615433
217,0.7172846750436351
218,0.7181963038497623
219,0.719101895703329
220,0.7200015102127149
221,0.7208952065229887
222,0.7217830427903721
223,0.7226650764639609
224,0.7235413642443629
225,0.7244119620958855
226,0.725276925258371
227,0.7261363082588863
228,0.7269901649232514
229,0.7278385483872204
230,0.7286815111075392
231,0.729519104872658
232,0.7303513808135369
233,0.7311783894138463
234,0.7320001805202886
235,0.7328168033525773
236,0.7336283065132776
237,0.7344347379974361
238,0.7352361452020552
239,0.7360325749353726
240,0.736824073425977
241,0.7376106863317545
242,0.7383924587486641
243,0.7391694352193605
244,0.7399416597416522
245,0.7407091757767974
246,0.7414720262577046
247,0.7422302535968456
248,0.7429838996941791
249,0.7437330059449729
250,0.7444776132470825
