name,rep,s,Ua,distance,fstOutliers
c0/run4.s0.0006.Ua1.0.d100.csv,4,0.0006,1.0,100,0
c0/run15.s0.002.Ua0.1.d300.csv,15,0.002,0.1,300,2
c0/run22.s0.0006.Ua10.0.d200.csv,22,0.0006,10.0,200,21
c0/run30.s0.006.Ua1.0.d100.csv,30,0.006,1.0,100,3
c0/run26.s0.0006.Ua0.1.d300.csv,26,0.0006,0.1,300,1
c0/run11.s0.006.Ua1.0.d300.csv,11,0.006,1.0,300,15
c0/run15.s0.002.Ua1.0.d300.csv,15,0.002,1.0,300,8
c0/run12.s0.0006.Ua1.0.d300.csv,12,0.0006,1.0,300,1
c0/run2.s0.0002.Ua0.1.d300.csv,2,0.0002,0.1,300,0
c0/run26.s0.002.Ua0.1.d200.csv,26,0.002,0.1,200,0
c0/run6.s0.0002.Ua10.0.d200.csv,6,0.0002,10.0,200,5
c0/run15.s0.0002.Ua0.1.d200.csv,15,0.0002,0.1,200,0
c0/run18.s0.0002.Ua1.0.d200.csv,18,0.0002,1.0,200,0
c0/run3.s0.002.Ua0.1.d100.csv,3,0.002,0.1,100,0
c0/run16.s0.002.Ua10.0.d100.csv,16,0.002,10.0,100,20
c0/run11.s0.0002.Ua1.0.d400.csv,11,0.0002,1.0,400,1
c0/run25.s0.0006.Ua0.1.d100.csv,25,0.0006,0.1,100,0
c0/run28.s0.0002.Ua10.0.d200.csv,28,0.0002,10.0,200,3
c0/run23.s0.02.Ua0.1.d100.csv,23,0.02,0.1,100,1
c0/run16.s0.002.Ua0.1.d400.csv,16,0.002,0.1,400,2
c0/run1.s0.0002.Ua1.0.d300.csv,1,0.0002,1.0,300,1
c0/run16.s0.006.Ua10.0.d100.csv,16,0.006,10.0,100,48
c0/run22.s0.0006.Ua10.0.d300.csv,22,0.0006,10.0,300,59
c0/run12.s0.002.Ua0.1.d300.csv,12,0.002,0.1,300,5
c0/run7.s0.002.Ua0.1.d100.csv,7,0.002,0.1,100,1
c0/run14.s0.0006.Ua0.1.d200.csv,14,0.0006,0.1,200,0
c0/run26.s0.006.Ua0.1.d300.csv,26,0.006,0.1,300,2
c0/run7.s0.002.Ua10.0.d100.csv,7,0.002,10.0,100,14
c0/run27.s0.002.Ua10.0.d200.csv,27,0.002,10.0,200,73
c0/run9.s0.0002.Ua10.0.d300.csv,9,0.0002,10.0,300,12
c0/run21.s0.0002.Ua10.0.d200.csv,21,0.0002,10.0,200,4
c0/run29.s0.0006.Ua0.1.d400.csv,29,0.0006,0.1,400,0
c0/run24.s0.006.Ua1.0.d200.csv,24,0.006,1.0,200,8
c0/run7.s0.0006.Ua1.0.d400.csv,7,0.0006,1.0,400,7
c0/run22.s0.006.Ua1.0.d200.csv,22,0.006,1.0,200,12
c0/run12.s0.002.Ua10.0.d200.csv,12,0.002,10.0,200,60
c0/run28.s0.006.Ua10.0.d100.csv,28,0.006,10.0,100,43
c0/run7.s0.0006.Ua10.0.d100.csv,7,0.0006,10.0,100,1
c0/run26.s0.006.Ua0.1.d400.csv,26,0.006,0.1,400,1
c0/run30.s0.0006.Ua10.0.d300.csv,30,0.0006,10.0,300,34
c0/run22.s0.002.Ua0.1.d100.csv,22,0.002,0.1,100,0
c0/run13.s0.0002.Ua1.0.d300.csv,13,0.0002,1.0,300,4
c0/run10.s0.006.Ua0.1.d200.csv,10,0.006,0.1,200,2
c0/run12.s0.002.Ua10.0.d400.csv,12,0.002,10.0,400,157
c0/run14.s0.0006.Ua0.1.d400.csv,14,0.0006,0.1,400,0
c0/run6.s0.002.Ua10.0.d300.csv,6,0.002,10.0,300,89
c0/run1.s0.0006.Ua0.1.d100.csv,1,0.0006,0.1,100,0
c0/run7.s0.0002.Ua10.0.d200.csv,7,0.0002,10.0,200,1
c0/run20.s0.002.Ua0.1.d200.csv,20,0.002,0.1,200,1
c0/run11.s0.002.Ua1.0.d100.csv,11,0.002,1.0,100,1
c0/run28.s0.0006.Ua0.1.d200.csv,28,0.0006,0.1,200,0
c0/run24.s0.02.Ua1.0.d200.csv,24,0.02,1.0,200,19
c0/run20.s0.006.Ua0.1.d100.csv,20,0.006,0.1,100,2
c0/run28.s0.0002.Ua1.0.d200.csv,28,0.0002,1.0,200,1
c0/run27.s0.0006.Ua0.1.d100.csv,27,0.0006,0.1,100,0
c0/run2.s0.02.Ua0.1.d300.csv,2,0.02,0.1,300,1
c0/run23.s0.0006.Ua10.0.d100.csv,23,0.0006,10.0,100,0
c0/run12.s0.0006.Ua0.1.d400.csv,12,0.0006,0.1,400,0
c0/run1.s0.0006.Ua1.0.d100.csv,1,0.0006,1.0,100,1
c0/run29.s0.0002.Ua0.1.d100.csv,29,0.0002,0.1,100,0
c0/run6.s0.0002.Ua10.0.d400.csv,6,0.0002,10.0,400,11
c0/run6.s0.0002.Ua10.0.d300.csv,6,0.0002,10.0,300,10
c0/run5.s0.02.Ua1.0.d100.csv,5,0.02,1.0,100,9
c0/run20.s0.006.Ua0.1.d200.csv,20,0.006,0.1,200,2
c0/run14.s0.002.Ua1.0.d400.csv,14,0.002,1.0,400,13
c0/run9.s0.0002.Ua0.1.d100.csv,9,0.0002,0.1,100,0
c0/run24.s0.002.Ua10.0.d200.csv,24,0.002,10.0,200,61
c0/run16.s0.002.Ua0.1.d200.csv,16,0.002,0.1,200,0
c0/run20.s0.006.Ua10.0.d100.csv,20,0.006,10.0,100,33
c0/run23.s0.0006.Ua1.0.d400.csv,23,0.0006,1.0,400,4
c0/run27.s0.0006.Ua1.0.d300.csv,27,0.0006,1.0,300,9
c0/run21.s0.006.Ua0.1.d400.csv,21,0.006,0.1,400,4
c0/run2.s0.0006.Ua0.1.d400.csv,2,0.0006,0.1,400,0
c0/run15.s0.0006.Ua10.0.d400.csv,15,0.0006,10.0,400,52
c0/run29.s0.0006.Ua10.0.d400.csv,29,0.0006,10.0,400,75
c0/run17.s0.006.Ua0.1.d400.csv,17,0.006,0.1,400,1
c0/run15.s0.0002.Ua0.1.d400.csv,15,0.0002,0.1,400,0
c0/run6.s0.0002.Ua1.0.d300.csv,6,0.0002,1.0,300,1
c0/run7.s0.002.Ua10.0.d400.csv,7,0.002,10.0,400,123
c0/run6.s0.0002.Ua0.1.d200.csv,6,0.0002,0.1,200,0
c0/run14.s0.0006.Ua10.0.d200.csv,14,0.0006,10.0,200,16
c0/run3.s0.006.Ua1.0.d200.csv,3,0.006,1.0,200,7
c0/run22.s0.0006.Ua0.1.d300.csv,22,0.0006,0.1,300,0
c0/run10.s0.002.Ua10.0.d200.csv,10,0.002,10.0,200,79
c0/run22.s0.0002.Ua1.0.d300.csv,22,0.0002,1.0,300,1
c0/run10.s0.002.Ua1.0.d400.csv,10,0.002,1.0,400,14
c0/run6.s0.006.Ua1.0.d200.csv,6,0.006,1.0,200,15
c0/run1.s0.0002.Ua10.0.d200.csv,1,0.0002,10.0,200,1
c0/run21.s0.006.Ua10.0.d200.csv,21,0.006,10.0,200,113
c0/run23.s0.0006.Ua0.1.d300.csv,23,0.0006,0.1,300,0
c0/run5.s0.002.Ua1.0.d200.csv,5,0.002,1.0,200,5
c0/run26.s0.0006.Ua10.0.d200.csv,26,0.0006,10.0,200,16
c0/run12.s0.0002.Ua0.1.d400.csv,12,0.0002,0.1,400,0
c0/run15.s0.0006.Ua10.0.d300.csv,15,0.0006,10.0,300,58
c0/run24.s0.0002.Ua1.0.d300.csv,24,0.0002,1.0,300,1
c0/run24.s0.006.Ua1.0.d300.csv,24,0.006,1.0,300,22
c0/run29.s0.0006.Ua1.0.d300.csv,29,0.0006,1.0,300,12
c0/run7.s0.0002.Ua1.0.d400.csv,7,0.0002,1.0,400,1
c0/run23.s0.0006.Ua0.1.d400.csv,23,0.0006,0.1,400,0
c0/run12.s0.0002.Ua1.0.d100.csv,12,0.0002,1.0,100,0
c0/run5.s0.02.Ua1.0.d200.csv,5,0.02,1.0,200,15
c0/run6.s0.006.Ua10.0.d200.csv,6,0.006,10.0,200,130
c0/run6.s0.0002.Ua1.0.d200.csv,6,0.0002,1.0,200,0
c0/run24.s0.02.Ua1.0.d400.csv,24,0.02,1.0,400,36
c0/run27.s0.0006.Ua10.0.d200.csv,27,0.0006,10.0,200,27
c0/run15.s0.0002.Ua10.0.d200.csv,15,0.0002,10.0,200,5
c0/run29.s0.002.Ua0.1.d100.csv,29,0.002,0.1,100,0
c0/run26.s0.0006.Ua10.0.d400.csv,26,0.0006,10.0,400,66
c0/run15.s0.0006.Ua10.0.d100.csv,15,0.0006,10.0,100,3
c0/run21.s0.006.Ua1.0.d100.csv,21,0.006,1.0,100,0
c0/run16.s0.002.Ua1.0.d400.csv,16,0.002,1.0,400,12
c0/run10.s0.002.Ua10.0.d400.csv,10,0.002,10.0,400,139
c0/run22.s0.02.Ua0.1.d100.csv,22,0.02,0.1,100,0
c0/run25.s0.0002.Ua10.0.d400.csv,25,0.0002,10.0,400,27
c0/run21.s0.0006.Ua1.0.d200.csv,21,0.0006,1.0,200,4
c0/run25.s0.0006.Ua1.0.d400.csv,25,0.0006,1.0,400,11
c0/run11.s0.0002.Ua10.0.d200.csv,11,0.0002,10.0,200,5
c0/run7.s0.0002.Ua0.1.d100.csv,7,0.0002,0.1,100,0
c0/run22.s0.002.Ua10.0.d300.csv,22,0.002,10.0,300,129
c0/run27.s0.0006.Ua1.0.d200.csv,27,0.0006,1.0,200,7
c0/run21.s0.002.Ua10.0.d100.csv,21,0.002,10.0,100,15
c0/run23.s0.0002.Ua1.0.d400.csv,23,0.0002,1.0,400,7
c0/run19.s0.0006.Ua0.1.d400.csv,19,0.0006,0.1,400,0
c0/run22.s0.006.Ua10.0.d200.csv,22,0.006,10.0,200,126
c0/run1.s0.006.Ua10.0.d300.csv,1,0.006,10.0,300,175
c0/run18.s0.0006.Ua1.0.d200.csv,18,0.0006,1.0,200,4
c0/run20.s0.006.Ua1.0.d400.csv,20,0.006,1.0,400,29
c0/run6.s0.006.Ua10.0.d300.csv,6,0.006,10.0,300,186
c0/run4.s0.0002.Ua0.1.d400.csv,4,0.0002,0.1,400,0
c0/run23.s0.0002.Ua1.0.d200.csv,23,0.0002,1.0,200,0
c0/run28.s0.002.Ua1.0.d400.csv,28,0.002,1.0,400,20
c0/run27.s0.002.Ua0.1.d400.csv,27,0.002,0.1,400,1
c0/run22.s0.0002.Ua10.0.d400.csv,22,0.0002,10.0,400,20
c0/run29.s0.0006.Ua1.0.d200.csv,29,0.0006,1.0,200,4
c0/run3.s0.002.Ua10.0.d400.csv,3,0.002,10.0,400,145
c0/run10.s0.0006.Ua1.0.d400.csv,10,0.0006,1.0,400,4
c0/run9.s0.0006.Ua10.0.d300.csv,9,0.0006,10.0,300,52
c0/run17.s0.006.Ua10.0.d200.csv,17,0.006,10.0,200,140
c0/run27.s0.0002.Ua0.1.d200.csv,27,0.0002,0.1,200,0
c0/run30.s0.002.Ua10.0.d300.csv,30,0.002,10.0,300,114
c0/run20.s0.006.Ua10.0.d400.csv,20,0.006,10.0,400,217
c0/run4.s0.002.Ua10.0.d300.csv,4,0.002,10.0,300,115
c0/run20.s0.0006.Ua1.0.d100.csv,20,0.0006,1.0,100,0
c0/run4.s0.02.Ua1.0.d300.csv,4,0.02,1.0,300,24
c0/run8.s0.0002.Ua1.0.d300.csv,8,0.0002,1.0,300,0
c0/run14.s0.0006.Ua10.0.d400.csv,14,0.0006,10.0,400,59
c0/run19.s0.002.Ua1.0.d100.csv,19,0.002,1.0,100,2
c0/run21.s0.0002.Ua1.0.d400.csv,21,0.0002,1.0,400,2
c0/run12.s0.002.Ua1.0.d400.csv,12,0.002,1.0,400,13
c0/run17.s0.002.Ua0.1.d300.csv,17,0.002,0.1,300,1
c0/run23.s0.002.Ua0.1.d300.csv,23,0.002,0.1,300,2
c0/run23.s0.002.Ua1.0.d400.csv,23,0.002,1.0,400,17
c0/run16.s0.0006.Ua10.0.d400.csv,16,0.0006,10.0,400,75
c0/run8.s0.002.Ua0.1.d400.csv,8,0.002,0.1,400,1
c0/run25.s0.02.Ua0.1.d100.csv,25,0.02,0.1,100,1
c0/run11.s0.002.Ua1.0.d400.csv,11,0.002,1.0,400,12
c0/run5.s0.0002.Ua10.0.d100.csv,5,0.0002,10.0,100,0
c0/run30.s0.02.Ua1.0.d300.csv,30,0.02,1.0,300,30
c0/run18.s0.0006.Ua10.0.d100.csv,18,0.0006,10.0,100,2
c0/run30.s0.02.Ua1.0.d100.csv,30,0.02,1.0,100,9
c0/run5.s0.006.Ua1.0.d400.csv,5,0.006,1.0,400,26
c0/run28.s0.006.Ua1.0.d400.csv,28,0.006,1.0,400,15
c0/run21.s0.0006.Ua0.1.d400.csv,21,0.0006,0.1,400,0
c0/run3.s0.006.Ua0.1.d300.csv,3,0.006,0.1,300,2
c0/run2.s0.006.Ua0.1.d300.csv,2,0.006,0.1,300,1
c0/run14.s0.006.Ua10.0.d400.csv,14,0.006,10.0,400,211
c0/run30.s0.0006.Ua1.0.d300.csv,30,0.0006,1.0,300,5
c0/run19.s0.0006.Ua0.1.d300.csv,19,0.0006,0.1,300,2
c0/run23.s0.002.Ua0.1.d100.csv,23,0.002,0.1,100,0
c0/run24.s0.002.Ua10.0.d300.csv,24,0.002,10.0,300,96
c0/run12.s0.0002.Ua10.0.d200.csv,12,0.0002,10.0,200,5
c0/run29.s0.002.Ua10.0.d200.csv,29,0.002,10.0,200,65
c0/run23.s0.0006.Ua1.0.d300.csv,23,0.0006,1.0,300,5
c0/run21.s0.002.Ua10.0.d300.csv,21,0.002,10.0,300,115
c0/run20.s0.0002.Ua10.0.d400.csv,20,0.0002,10.0,400,21
c0/run14.s0.002.Ua1.0.d200.csv,14,0.002,1.0,200,5
c0/run30.s0.0002.Ua0.1.d300.csv,30,0.0002,0.1,300,0
c0/run9.s0.0006.Ua0.1.d300.csv,9,0.0006,0.1,300,1
c0/run14.s0.006.Ua10.0.d300.csv,14,0.006,10.0,300,177
c0/run3.s0.006.Ua0.1.d100.csv,3,0.006,0.1,100,0
c0/run17.s0.0006.Ua10.0.d100.csv,17,0.0006,10.0,100,2
c0/run11.s0.0006.Ua1.0.d300.csv,11,0.0006,1.0,300,7
c0/run3.s0.0006.Ua10.0.d200.csv,3,0.0006,10.0,200,26
c0/run28.s0.0002.Ua10.0.d100.csv,28,0.0002,10.0,100,0
c0/run24.s0.0006.Ua0.1.d200.csv,24,0.0006,0.1,200,0
c0/run14.s0.002.Ua0.1.d200.csv,14,0.002,0.1,200,3
c0/run6.s0.002.Ua0.1.d200.csv,6,0.002,0.1,200,1
c0/run26.s0.0002.Ua1.0.d100.csv,26,0.0002,1.0,100,0
c0/run1.s0.0006.Ua0.1.d200.csv,1,0.0006,0.1,200,0
c0/run20.s0.002.Ua1.0.d100.csv,20,0.002,1.0,100,0
c0/run1.s0.006.Ua1.0.d200.csv,1,0.006,1.0,200,13
c0/run23.s0.0006.Ua0.1.d200.csv,23,0.0006,0.1,200,0
c0/run23.s0.002.Ua0.1.d200.csv,23,0.002,0.1,200,0
c0/run8.s0.0006.Ua1.0.d300.csv,8,0.0006,1.0,300,4
c0/run27.s0.006.Ua10.0.d400.csv,27,0.006,10.0,400,218
c0/run4.s0.0002.Ua1.0.d100.csv,4,0.0002,1.0,100,0
c0/run16.s0.0002.Ua10.0.d100.csv,16,0.0002,10.0,100,0
c0/run6.s0.0006.Ua10.0.d200.csv,6,0.0006,10.0,200,22
c0/run8.s0.0006.Ua0.1.d300.csv,8,0.0006,0.1,300,1
c0/run20.s0.0002.Ua1.0.d300.csv,20,0.0002,1.0,300,2
c0/run16.s0.0002.Ua1.0.d100.csv,16,0.0002,1.0,100,0
c0/run6.s0.02.Ua0.1.d300.csv,6,0.02,0.1,300,2
c0/run21.s0.006.Ua0.1.d100.csv,21,0.006,0.1,100,1
c0/run15.s0.0002.Ua1.0.d300.csv,15,0.0002,1.0,300,2
c0/run8.s0.002.Ua1.0.d200.csv,8,0.002,1.0,200,5
c0/run28.s0.0006.Ua0.1.d300.csv,28,0.0006,0.1,300,1
c0/run17.s0.0002.Ua10.0.d400.csv,17,0.0002,10.0,400,21
c0/run8.s0.002.Ua0.1.d200.csv,8,0.002,0.1,200,0
c0/run6.s0.006.Ua0.1.d400.csv,6,0.006,0.1,400,4
c0/run5.s0.006.Ua1.0.d200.csv,5,0.006,1.0,200,11
c0/run3.s0.006.Ua10.0.d300.csv,3,0.006,10.0,300,186
c0/run7.s0.0006.Ua10.0.d300.csv,7,0.0006,10.0,300,30
c0/run2.s0.006.Ua0.1.d100.csv,2,0.006,0.1,100,0
c0/run18.s0.0006.Ua0.1.d200.csv,18,0.0006,0.1,200,0
c0/run17.s0.0006.Ua1.0.d300.csv,17,0.0006,1.0,300,2
c0/run24.s0.006.Ua0.1.d400.csv,24,0.006,0.1,400,3
c0/run15.s0.02.Ua0.1.d400.csv,15,0.02,0.1,400,4
c0/run29.s0.006.Ua10.0.d200.csv,29,0.006,10.0,200,106
c0/run29.s0.0002.Ua1.0.d100.csv,29,0.0002,1.0,100,0
c0/run9.s0.006.Ua1.0.d400.csv,9,0.006,1.0,400,24
c0/run12.s0.006.Ua1.0.d200.csv,12,0.006,1.0,200,7
c0/run3.s0.002.Ua10.0.d100.csv,3,0.002,10.0,100,13
c0/run21.s0.002.Ua1.0.d100.csv,21,0.002,1.0,100,3
c0/run5.s0.0006.Ua10.0.d100.csv,5,0.0006,10.0,100,1
c0/run3.s0.002.Ua1.0.d400.csv,3,0.002,1.0,400,12
c0/run6.s0.02.Ua1.0.d400.csv,6,0.02,1.0,400,38
c0/run28.s0.002.Ua1.0.d300.csv,28,0.002,1.0,300,12
c0/run12.s0.0002.Ua10.0.d300.csv,12,0.0002,10.0,300,17
c0/run7.s0.02.Ua1.0.d200.csv,7,0.02,1.0,200,18
c0/run20.s0.0002.Ua10.0.d200.csv,20,0.0002,10.0,200,5
c0/run24.s0.0006.Ua10.0.d400.csv,24,0.0006,10.0,400,66
c0/run6.s0.0002.Ua0.1.d300.csv,6,0.0002,0.1,300,0
c0/run12.s0.0002.Ua1.0.d300.csv,12,0.0002,1.0,300,0
c0/run14.s0.0002.Ua10.0.d300.csv,14,0.0002,10.0,300,18
c0/run22.s0.006.Ua0.1.d200.csv,22,0.006,0.1,200,2
c0/run5.s0.002.Ua0.1.d300.csv,5,0.002,0.1,300,0
c0/run13.s0.002.Ua10.0.d300.csv,13,0.002,10.0,300,98
c0/run16.s0.002.Ua10.0.d300.csv,16,0.002,10.0,300,110
c0/run29.s0.006.Ua10.0.d100.csv,29,0.006,10.0,100,36
c0/run21.s0.006.Ua1.0.d300.csv,21,0.006,1.0,300,14
c0/run1.s0.006.Ua0.1.d300.csv,1,0.006,0.1,300,4
c0/run13.s0.0002.Ua10.0.d300.csv,13,0.0002,10.0,300,12
c0/run5.s0.002.Ua10.0.d400.csv,5,0.002,10.0,400,147
c0/run23.s0.002.Ua1.0.d100.csv,23,0.002,1.0,100,1
c0/run6.s0.0002.Ua1.0.d100.csv,6,0.0002,1.0,100,0
c0/run22.s0.0006.Ua0.1.d400.csv,22,0.0006,0.1,400,0
c0/run10.s0.0006.Ua1.0.d100.csv,10,0.0006,1.0,100,0
c0/run25.s0.02.Ua0.1.d400.csv,25,0.02,0.1,400,2
c0/run5.s0.006.Ua10.0.d300.csv,5,0.006,10.0,300,182
c0/run25.s0.002.Ua10.0.d300.csv,25,0.002,10.0,300,125
c0/run3.s0.002.Ua1.0.d300.csv,3,0.002,1.0,300,11
c0/run27.s0.02.Ua0.1.d300.csv,27,0.02,0.1,300,3
c0/run29.s0.0006.Ua10.0.d200.csv,29,0.0006,10.0,200,16
c0/run7.s0.006.Ua10.0.d300.csv,7,0.006,10.0,300,168
c0/run29.s0.002.Ua1.0.d400.csv,29,0.002,1.0,400,11
c0/run19.s0.006.Ua0.1.d400.csv,19,0.006,0.1,400,2
c0/run19.s0.006.Ua10.0.d400.csv,19,0.006,10.0,400,198
c0/run17.s0.002.Ua1.0.d200.csv,17,0.002,1.0,200,6
c0/run2.s0.002.Ua10.0.d400.csv,2,0.002,10.0,400,160
c0/run2.s0.0006.Ua0.1.d200.csv,2,0.0006,0.1,200,1
c0/run19.s0.002.Ua0.1.d200.csv,19,0.002,0.1,200,0
c0/run9.s0.0002.Ua1.0.d100.csv,9,0.0002,1.0,100,0
c0/run24.s0.006.Ua0.1.d300.csv,24,0.006,0.1,300,2
c0/run20.s0.0002.Ua0.1.d300.csv,20,0.0002,0.1,300,0
c0/run23.s0.0006.Ua1.0.d200.csv,23,0.0006,1.0,200,0
c0/run2.s0.0006.Ua10.0.d200.csv,2,0.0006,10.0,200,21
c0/run2.s0.002.Ua0.1.d100.csv,2,0.002,0.1,100,0
c0/run14.s0.0006.Ua1.0.d100.csv,14,0.0006,1.0,100,0
c0/run27.s0.002.Ua1.0.d300.csv,27,0.002,1.0,300,18
c0/run11.s0.006.Ua1.0.d400.csv,11,0.006,1.0,400,29
c0/run12.s0.002.Ua1.0.d300.csv,12,0.002,1.0,300,10
c0/run11.s0.0002.Ua10.0.d300.csv,11,0.0002,10.0,300,12
c0/run4.s0.002.Ua1.0.d100.csv,4,0.002,1.0,100,2
c0/run1.s0.006.Ua10.0.d400.csv,1,0.006,10.0,400,218
c0/run18.s0.0006.Ua0.1.d300.csv,18,0.0006,0.1,300,1
c0/run14.s0.006.Ua0.1.d200.csv,14,0.006,0.1,200,0
c0/run18.s0.02.Ua1.0.d100.csv,18,0.02,1.0,100,9
c0/run4.s0.006.Ua0.1.d100.csv,4,0.006,0.1,100,0
c0/run16.s0.006.Ua0.1.d200.csv,16,0.006,0.1,200,0
c0/run7.s0.002.Ua10.0.d300.csv,7,0.002,10.0,300,117
c0/run25.s0.002.Ua10.0.d200.csv,25,0.002,10.0,200,52
c0/run4.s0.0006.Ua0.1.d100.csv,4,0.0006,0.1,100,0
c0/run22.s0.002.Ua1.0.d300.csv,22,0.002,1.0,300,9
c0/run3.s0.0006.Ua10.0.d300.csv,3,0.0006,10.0,300,40
c0/run4.s0.002.Ua10.0.d200.csv,4,0.002,10.0,200,54
c0/run4.s0.006.Ua1.0.d100.csv,4,0.006,1.0,100,8
c0/run10.s0.002.Ua0.1.d100.csv,10,0.002,0.1,100,0
c0/run5.s0.002.Ua1.0.d300.csv,5,0.002,1.0,300,12
c0/run6.s0.0006.Ua0.1.d200.csv,6,0.0006,0.1,200,0
c0/run3.s0.02.Ua1.0.d400.csv,3,0.02,1.0,400,23
c0/run25.s0.002.Ua1.0.d400.csv,25,0.002,1.0,400,10
c0/run7.s0.0006.Ua1.0.d100.csv,7,0.0006,1.0,100,0
c0/run21.s0.0006.Ua0.1.d100.csv,21,0.0006,0.1,100,0
c0/run10.s0.006.Ua0.1.d300.csv,10,0.006,0.1,300,1
c0/run20.s0.0006.Ua1.0.d200.csv,20,0.0006,1.0,200,3
c0/run1.s0.002.Ua1.0.d200.csv,1,0.002,1.0,200,8
c0/run25.s0.0002.Ua0.1.d300.csv,25,0.0002,0.1,300,0
c0/run2.s0.002.Ua1.0.d200.csv,2,0.002,1.0,200,6
c0/run10.s0.002.Ua1.0.d200.csv,10,0.002,1.0,200,5
c0/run30.s0.0006.Ua0.1.d200.csv,30,0.0006,0.1,200,0
c0/run25.s0.006.Ua10.0.d400.csv,25,0.006,10.0,400,223
c0/run12.s0.02.Ua0.1.d300.csv,12,0.02,0.1,300,2
c0/run13.s0.0006.Ua1.0.d100.csv,13,0.0006,1.0,100,0
c0/run26.s0.002.Ua1.0.d400.csv,26,0.002,1.0,400,13
c0/run24.s0.006.Ua10.0.d400.csv,24,0.006,10.0,400,210
c0/run21.s0.0002.Ua0.1.d300.csv,21,0.0002,0.1,300,0
c0/run14.s0.0006.Ua1.0.d300.csv,14,0.0006,1.0,300,10
c0/run3.s0.006.Ua1.0.d100.csv,3,0.006,1.0,100,4
c0/run2.s0.0006.Ua0.1.d300.csv,2,0.0006,0.1,300,0
c0/run15.s0.006.Ua10.0.d400.csv,15,0.006,10.0,400,233
c0/run8.s0.0002.Ua10.0.d400.csv,8,0.0002,10.0,400,15
c0/run12.s0.0006.Ua10.0.d100.csv,12,0.0006,10.0,100,1
c0/run21.s0.006.Ua1.0.d200.csv,21,0.006,1.0,200,15
c0/run14.s0.0002.Ua1.0.d100.csv,14,0.0002,1.0,100,0
c0/run22.s0.002.Ua1.0.d100.csv,22,0.002,1.0,100,2
c0/run4.s0.002.Ua0.1.d300.csv,4,0.002,0.1,300,0
c0/run12.s0.006.Ua10.0.d400.csv,12,0.006,10.0,400,215
c0/run9.s0.006.Ua0.1.d300.csv,9,0.006,0.1,300,3
c0/run20.s0.002.Ua10.0.d200.csv,20,0.002,10.0,200,60
c0/run7.s0.006.Ua1.0.d200.csv,7,0.006,1.0,200,14
c0/run13.s0.006.Ua10.0.d400.csv,13,0.006,10.0,400,207
c0/run24.s0.0006.Ua0.1.d400.csv,24,0.0006,0.1,400,0
c0/run16.s0.002.Ua10.0.d400.csv,16,0.002,10.0,400,142
c0/run28.s0.0002.Ua1.0.d100.csv,28,0.0002,1.0,100,0
c0/run7.s0.0006.Ua0.1.d100.csv,7,0.0006,0.1,100,0
c0/run15.s0.006.Ua10.0.d300.csv,15,0.006,10.0,300,192
c0/run30.s0.006.Ua0.1.d200.csv,30,0.006,0.1,200,0
c0/run8.s0.0006.Ua10.0.d200.csv,8,0.0006,10.0,200,31
c0/run14.s0.002.Ua10.0.d100.csv,14,0.002,10.0,100,14
c0/run8.s0.006.Ua10.0.d400.csv,8,0.006,10.0,400,213
c0/run18.s0.002.Ua1.0.d300.csv,18,0.002,1.0,300,10
c0/run9.s0.0002.Ua0.1.d400.csv,9,0.0002,0.1,400,0
c0/run4.s0.0002.Ua10.0.d300.csv,4,0.0002,10.0,300,7
c0/run5.s0.002.Ua10.0.d300.csv,5,0.002,10.0,300,103
c0/run20.s0.002.Ua10.0.d100.csv,20,0.002,10.0,100,20
c0/run29.s0.006.Ua0.1.d200.csv,29,0.006,0.1,200,2
c0/run10.s0.002.Ua0.1.d300.csv,10,0.002,0.1,300,0
c0/run21.s0.0006.Ua10.0.d100.csv,21,0.0006,10.0,100,3
c0/run10.s0.006.Ua10.0.d400.csv,10,0.006,10.0,400,218
c0/run17.s0.0002.Ua10.0.d100.csv,17,0.0002,10.0,100,0
c0/run23.s0.002.Ua1.0.d300.csv,23,0.002,1.0,300,13
c0/run19.s0.02.Ua0.1.d200.csv,19,0.02,0.1,200,1
c0/run3.s0.02.Ua1.0.d200.csv,3,0.02,1.0,200,16
c0/run18.s0.0002.Ua10.0.d300.csv,18,0.0002,10.0,300,10
c0/run12.s0.006.Ua0.1.d300.csv,12,0.006,0.1,300,4
c0/run10.s0.0002.Ua1.0.d300.csv,10,0.0002,1.0,300,2
c0/run19.s0.002.Ua1.0.d200.csv,19,0.002,1.0,200,6
c0/run6.s0.006.Ua1.0.d300.csv,6,0.006,1.0,300,17
c0/run20.s0.002.Ua1.0.d200.csv,20,0.002,1.0,200,11
c0/run30.s0.006.Ua0.1.d100.csv,30,0.006,0.1,100,0
c0/run17.s0.006.Ua1.0.d100.csv,17,0.006,1.0,100,3
c0/run10.s0.0006.Ua0.1.d100.csv,10,0.0006,0.1,100,0
c0/run17.s0.0002.Ua1.0.d300.csv,17,0.0002,1.0,300,1
c0/run1.s0.006.Ua0.1.d100.csv,1,0.006,0.1,100,0
c0/run28.s0.0002.Ua1.0.d300.csv,28,0.0002,1.0,300,2
c0/run8.s0.006.Ua0.1.d200.csv,8,0.006,0.1,200,1
c0/run22.s0.0006.Ua10.0.d400.csv,22,0.0006,10.0,400,63
c0/run22.s0.02.Ua0.1.d200.csv,22,0.02,0.1,200,3
c0/run21.s0.002.Ua10.0.d400.csv,21,0.002,10.0,400,139
